dataset,truefam,base_rate,f1_apnorm,det_apnorm,gap_ap,f1_auc,det_auc,gap_auc,f1_recall10
ScientificMeasurement,local,0.2483660130718954,0.22545284471204644,0.8206987169140457,0.5952458722019993,0.6014648549478271,0.8912280701754386,0.2897632152276115,0.32894736842105265
SensorAnomaly,local,0.2495921696574225,0.21514150917240737,0.19139698694249846,-0.023744522229908915,0.6010354010025063,0.5791228568722174,-0.02191254413028887,0.2869674185463659
ShuttleOperations,local,0.25,0.6844970152763565,0.8538137003728311,0.16931668509647457,0.7890283854166668,0.9825067281814687,0.1934783427648019,0.67375
SolarFlare,global,0.24977856510186,0.43188511842095423,0.37072162701514677,-0.06116349140580746,0.7281526387150605,0.7736734574258751,0.04552081871081459,0.5331664580725908
SpatialAnomalies,local,0.2496328928046989,0.18025949684463782,0.40862940503765177,0.22836990819301395,0.6193047081846437,0.755235792947316,0.13593108476267235,0.2323529411764706
SpeechAnalysis,global,0.208992506244796,0.8540245020893974,0.5259160800547172,-0.32810842203468016,0.9356039695057834,0.8874928356748445,-0.0481111338309389,0.8438485804416404
SpotifyHitPredictor,global,0.2497055359246172,0.5409960315966731,0.4339622730456987,-0.10703375855097441,0.7075090871479652,0.7666439580186211,0.05913487087065583,0.5669099756690997
SyntheticNumericalBatch,local,0.2497998398718975,0.0796077095826888,0.21472423901235924,0.13511652942967045,0.6287440074984627,0.6719304426748396,0.04318643517637688,0.17065868263473055
SystemFailureCases,local,0.2492581602373887,0.4347558067782034,0.3566940899797248,-0.07806171679847862,0.7526238167101111,0.7970308676830417,0.04440705097293052,0.4873096446700508
SystemPerformance2,local,0.1875571820677035,0.8771178721338446,0.6498214143428721,-0.22729645779097252,0.9005384199134201,0.8495916648355673,-0.050946755077852846,0.8766233766233766
TBAnomalyDetection,global,0.2495164410058027,0.25855624641820196,0.3084061742236104,0.04984992780540842,0.6597170008354218,0.7234792482484882,0.06376224741306635,0.3283208020050125
TrafficSensor,local,0.1795606494746895,0.823485631193503,0.7170575708672576,-0.10642806032624541,0.9204976190476191,0.9164354890644738,-0.004062129983145257,0.8152380952380952
TreadmillStatus,local,0.2245901639344262,0.2107647227617696,0.5395186960227925,0.32875397326102285,0.6572533326511885,0.8932108815193182,0.2359575488681297,0.3023255813953488
TrialBehavior,global,0.2497952497952498,0.06621190533292474,0.1052307877951801,0.03901888246225535,0.5700443262411348,0.652756102799055,0.08271177655792028,0.15269086357947434
UrlAnalysis,global,0.2492877492877493,0.6330396662025858,0.49598989630895224,-0.13704976989363354,0.8663792139855137,0.8573561037318154,-0.009023110253698285,0.7440758293838863
UserEventAnomalies,global,0.1002759889604415,0.4134731706536003,0.8306423531709236,0.4171691825173233,0.875484496124031,0.9935413969719143,0.11805690084788334,0.24782608695652175
UserTrackingAnomalies,local,0.25,0.06761880129122688,0.42063158078431356,0.3530127794930867,0.5270660957081338,0.7841395817586294,0.2570734860504956,0.20481927710843373
