dataset,truefam,axis_drop,hist_gain,norm_corr,kfrac,d
ImageSegmentation,local,0.00870779385630871,0.11566387407971568,0.1851068026401104,0.01694915254237288,59
JobChangePatterns,global,-0.003925000000000067,-0.09259499999999998,0.1105970525025856,0.3333333333333333,3
JobMarket,local,-0.013029064836943993,-0.05193637087862668,0.2673055577307923,0.2,5
KickstarterCampaigns,global,0.2512574999999999,-0.2621324999999999,0.1791304103055694,0.2,5
LandRarity,global,0.18134425487366657,0.0033481406030424488,0.16819328405659978,0.14285714285714285,7
LandShapeAnomaly,global,-0.04622535211267598,0.08760387323943664,0.18753715008231867,0.09090909090909091,11
MalariaDetection,global,0.008541249999999945,-0.043200000000000016,0.1790043281954546,0.2,5
MalwareHardwareMetrics,local,-0.08029750000000002,0.023113749999999933,0.5111345209995419,0.0625,16
MissingInformation1,local,0.08859975216852545,0.0068987006963919795,0.06307277900666491,0.05,20
MolecularAnomalies1,global,0.009443403457967903,0.0058129631206882415,0.30740003014563316,0.009433962264150943,106
MusicGenreAnomaly,local,0.031549657534246434,-0.03390410958904111,0.1745121377012879,0.07692307692307693,13
NetworkHealthMonitor,local,-0.0407575,0.07013500000000006,0.18752001151353262,0.045454545454545456,22
NeuroSignalEEG,global,0.032661250000000086,0.06141124999999992,0.020755048095252797,0.08333333333333333,12
OrbitalAnomalies,global,0.28450131547476676,-0.12384895957904807,0.13598550913226548,0.09090909090909091,11
PatientSurvival1,global,-0.043108485359994675,0.07196650003246108,0.1518748159287754,0.1111111111111111,9
PerformanceBenchmark,global,-0.027077313720339613,0.0357236669293407,0.33700474547150533,0.25,4
PokemonBattle,local,-0.05965250000000011,0.03032250000000003,0.16875311553699912,0.08333333333333333,12
PoliceArrestFraud,global,0.027134146341463383,0.007926829268292801,0.079012610645417,0.3333333333333333,3
PoliceForceDisturbance,local,0.07065250000000001,0.009047499999999986,0.10836342042792989,0.05555555555555555,18
ProtestViolence,global,0.1583637499999998,-0.015857499999999858,0.045642141028835494,0.14285714285714285,7
RacingMotion,local,0.09026250000000002,0.1724112499999999,0.16531202642984769,0.1,10
RealEstateData,global,0.013184724091520827,0.24208277254374166,0.014416610507205961,0.25,4
Run_or_walk_information,local,-0.18489749999999988,0.08550374999999993,0.18598815072066557,0.16666666666666666,6
SalesPerformance,global,0.0662774725274724,0.06040574009324007,0.17863201473028698,0.14285714285714285,7
ScientificMeasurement,local,0.030215827338129442,0.20332342821395066,0.30658830286087585,0.3333333333333333,3
SensorAnomaly,local,-0.026948750000000077,0.042047500000000126,0.06569625777380682,0.1,10
ShuttleOperations,local,-0.13773000000000002,0.055388749999999765,0.3127667828288448,0.125,8
SolarFlare,global,-0.021556250000000166,0.07255500000000004,0.35358519061463145,0.06666666666666667,15
SpatialAnomalies,local,-0.051678082191780716,-0.000298434442270179,0.15062814850311862,0.07142857142857142,14
SpeechAnalysis,global,0.04077500000000012,0.008040000000000047,0.39852457863188645,0.07142857142857142,14
SpotifyHitPredictor,global,-0.07208789062499998,0.05134179687500007,0.09849257600637526,0.23076923076923078,13
SyntheticNumericalBatch,local,0.0063910640257944795,-0.06200453344323498,0.5261544294882639,0.0078125,128
SystemFailureCases,local,-0.002153716216216295,0.012204391891892041,0.28354042481502756,0.25,4
SystemPerformance2,local,0.0015662500000002133,-0.14586375000000007,0.3598107475543878,0.16666666666666666,6
TBAnomalyDetection,global,-0.012909999999999866,0.011841249999999914,0.08013836643838528,0.3333333333333333,3
TrafficSensor,local,0.025607500000000227,0.009577500000000017,0.28252460419602776,0.1111111111111111,9
TreadmillStatus,local,-0.13204249999999984,0.18552749999999985,0.3744584257930994,0.14285714285714285,7
TrialBehavior,global,-0.014981250000000057,-0.0037399999999999656,0.3468185074928682,0.3333333333333333,3
UrlAnalysis,global,0.08825668238993711,-0.009410377358490596,0.150237344698866,0.06666666666666667,15
UserEventAnomalies,global,0.2684347826086957,-0.32411521739130433,0.20990704373374888,0.3333333333333333,3
UserTrackingAnomalies,local,-0.03943153566647528,0.15400889271371188,0.4133116886225753,0.2,5
ViralProteinFunction,global,0.019887500000000058,-0.07539374999999993,0.30043196996075067,0.3333333333333333,3
VoteOutcome,local,0.010981249999999942,-0.044721250000000046,0.30339105427317004,0.125,8
WaterChemistry,local,0.06157749999999995,0.02198375000000008,0.42831125260748876,0.04,25
WaterMeterAnomaly,local,0.02639749999999985,-0.29102999999999996,0.3378004146031572,0.2,5
WebTrafficError,global,0.13166624999999998,-0.31523499999999993,0.2478131329313783,0.16666666666666666,6
WellMetrics,local,0.004392764857881204,0.05697674418604648,0.2149804922275385,0.125,8
XSSDetection,global,0.10638249999999994,0.011026249999999904,0.0463596677496804,0.017857142857142856,56
ZookeeperLogs,local,-0.09408874999999994,0.48401375,0.06444335366228476,0.3333333333333333,3
ailerons,global,0.05754249999999983,0.054053750000000234,0.41341408919036327,0.03571428571428571,28
madeline,local,-0.0025332852364399194,0.01438807634288708,0.02784254126744729,0.00392156862745098,255
mozilla4,local,0.10382750000000018,-0.1381500000000001,0.17456999339156967,0.25,4
ozone-level-8hr,local,-0.0646710526315788,-0.040625000000000244,0.348721381640781,0.013888888888888888,72
philippine,global,0.047157534246575206,0.007052654109589218,0.06360830347064429,0.003246753246753247,308
students_dropout_and_academic_success,local,0.07776786750203057,-0.018621649843369448,0.36216469119932915,0.07142857142857142,14
