corpus,dataset,d,m_gmm,m_sil,m_bc,local_ev,best_local,best_global,mean_local,mean_global,best_overall,reg_em,reg_beta1,reg_betaext,reg_matched,reg_random,truefam
oddbench,EmailSpamDetection,72,0.1395428483280519,0.5128480132860944,0.33486277289347166,-0.006908713692945989,0.19893730016834685,0.5135206533582451,0.098337350296305,0.3206003158489118,0.5135206533582451,0.0,0.4006626977316641,0.4006626977316641,0.4006626977316641,0.33465698856072273,global
ovrbench,EmployeePerformance,4,0.0788260865754297,0.30969086438151205,0.4550689810529876,-0.16100118483412318,0.27185107268497294,0.305368648489823,0.16460850964936052,0.10644096014733777,0.305368648489823,0.03351757580485004,0.03351757580485004,0.18555812822724294,0.18555812822724294,0.1768362198891954,global
oddbench,EnvironmentalConcernSurvey,5,0.6945326016618069,0.46705485067220504,0.6109851382529056,-0.17598988439306362,0.03127016987315488,0.25112388715539735,0.010612454580684182,0.19209780920780017,0.25112388715539735,0.04883973059594038,0.04883973059594038,0.028018511558195597,0.028018511558195597,0.17196967864680363,global
ovrbench,FakeNewsPropagation,11,0.5787155600714754,0.7502240169929167,0.37854640713648574,-0.21725443786982246,0.2872125190021219,0.3128353381303876,0.1923398466343058,0.22512081191068192,0.3128353381303876,0.01801351917265448,0.02541371204606302,0.02541371204606302,0.02541371204606302,0.10729647774590326,global
ovrbench,FinancialTransaction4,7,0.5989546724333873,0.3695664583896973,0.4029959607654825,-0.054154182272159845,0.18925720242311203,0.10974665467951998,0.11112963806556436,0.034293187514385724,0.18925720242311203,0.05320445624242082,0.06159198549687267,0.05320445624242082,0.06159198549687267,0.11307842711063804,local
oddbench,FishingAnomalies,3,0.8862223527845887,0.5148097172092128,0.556460898741942,-0.008730158730158921,0.17944841226811137,0.06959293750006586,0.11857858355080755,0.009186441053833469,0.17944841226811137,0.002867305642542145,0.13677150696347212,0.002867305642542145,0.13677150696347212,0.11314042422534573,local
ovrbench,FootballEfficiency,6,0.17628182662071615,0.13434507672633048,0.32698684432852504,-0.36822543352601156,0.3945075312506577,0.3289761052412941,0.31329039202669323,0.24903444522824866,0.3945075312506577,0.11188276036740752,0.13486870685831576,0.18626705115692552,0.18626705115692552,0.11163280324595026,local
oddbench,FraudEventLog,3,0.2580874403541423,0.41998350161058456,0.6562469012342312,-0.11180226570545826,0.3835743328209931,0.5055445544511392,0.1288085550596548,0.19199376816482136,0.5055445544511392,0.2789931745404999,0.2789931745404999,0.2789931745404999,0.2789931745404999,0.34462728963338074,global
oddbench,GPUPowerProfile,7,0.7195114131001062,0.6406736219444475,0.4517475623387745,-0.09786802030456854,0.25947879220611164,0.1024832476394714,0.10618878629217615,0.021063673961906792,0.25947879220611164,0.09608802901163835,0.017333434249784563,0.09608802901163835,0.017333434249784563,0.1778111550315842,local
oddbench,GPUResourceUsage,4,1.7646197146731566,0.8483937919398132,0.8045921680066322,-0.17107704402515733,0.26845234982266625,0.20271942209390936,0.008530424552972284,0.01567758887749256,0.26845234982266625,0.262767514716712,0.19155553483604437,0.2819853488838062,0.2819853488838062,0.26286768109844144,local
ovrbench,GamingBehavior,23,0.2356984889803441,0.5394051777834892,0.21321266519683005,-0.18886609071274296,0.7209634055861299,0.2817409015629757,0.5206804502766258,0.11954456527672695,0.7209634055861299,0.409611196908275,0.35528330670792146,0.409611196908275,0.409611196908275,0.36088727387776903,local
oddbench,GeneticAnalysis,5,0.7320317477441277,0.49161460081117775,0.6485825373051649,-0.1049763406940063,0.054928414443632535,0.11921430645228735,-0.0004561325213583372,0.05968482254519813,0.11921430645228735,0.12395204944622787,0.0916140562179115,0.10975860236746286,0.0916140562179115,0.1020335981308209,global
ovrbench,GesturePhaseSegmentationProcessed,32,0.242998030188257,0.8848674050864659,0.22270906663413229,-0.07563135593220316,0.34635186157718945,-0.08371642732244454,0.004294450578170528,-0.09284500011331193,0.34635186157718945,0.44868892988493014,0.000192220444131197,0.000192220444131197,0.000192220444131197,0.38883967828791155,local
oddbench,GlobalTerrorismAttack,5,0.3851310831954795,0.8590029852823827,0.6307019118563105,-0.10429846938775522,-0.00988578033262068,0.11287015521955816,-0.04094128345539292,0.03298823785700882,0.11287015521955816,0.16332748186069468,0.16332748186069468,0.16332748186069468,0.16332748186069468,0.12824080165593374,global
oddbench,GroceryErrorDept,3,1.1058179160209065,0.9440817856119644,0.7962439115557265,-0.17669419134396336,0.41446935739582114,0.4388526722423,0.34743374855416936,0.3282740441670365,0.4388526722423,0.04475822774990734,0.05687354648378656,0.03817708975912082,0.03817708975912082,0.10439145442636821,global
ovrbench,HeadingDetection,7,0.1806156419070432,0.4756344327404063,0.3072361765183372,-0.23271289537712903,0.031156195799097248,0.020138049981850523,-0.02968243771065059,-0.036229122625372555,0.031156195799097248,0.12141349375310509,0.12141349375310509,0.0842714206485791,0.0842714206485791,0.0691988409226234,local
oddbench,HeatVulnerability,6,0.22585538435941035,0.3074855715094557,0.4740322201583247,-0.019344919786096204,0.09735694558824937,0.4733465507524976,0.013796919729538393,0.21170489457443295,0.4733465507524976,0.39664418160790904,0.41120702517533075,0.41120702517533075,0.41120702517533075,0.38052275445025874,global
oddbench,HomicideCircumstance,7,1.06618651625963,0.35813217699404626,0.4204965810004859,-0.0015184049079756123,0.17514831049561005,0.1527154509028715,0.058424902953674245,0.0804805719775691,0.17514831049561005,0.08853941046058832,0.08853941046058832,0.08853941046058832,0.08853941046058832,0.1024710471997971,local
oddbench,HospitalReadmissions,7,0.8709171050217887,0.2620402913565045,0.32201281281203564,-0.1079783484390735,0.25377848522605156,0.0632902607593989,0.2020742432492965,0.04677885768387271,0.25377848522605156,0.22553892864785963,0.22553892864785963,0.19048822446665264,0.22553892864785963,0.12552892379717914,local
oddbench,HumanRobotCollaboration,3,0.2267993264463444,0.30180140657048904,0.5711804730606963,0.00010403916768675359,0.05861464777895342,0.06473515706250837,0.03968221870159511,-0.010311297517070979,0.2354882846888551,0.22443542304716557,0.17762322925912943,0.17762322925912943,0.17762322925912943,0.2122419413918033,global
ovrbench,ImageSegmentation,59,0.04937275902026416,0.36035401700129394,0.3991971938854355,-0.20597115384615372,0.3215582766030876,0.0930483804826902,0.25472917982778465,0.06552338695377531,0.3215582766030876,0.20564574737337854,0.25751774053158705,0.208920513340207,0.208920513340207,0.1502548766150308,local
ovrbench,JobChangePatterns,3,0.3747186423670614,0.4619150979248506,0.7176455476647715,-0.27102556109725673,0.0322542467749602,0.29043287861731776,-0.007755427406666632,0.18830414115477848,0.30205352982052863,0.2360004717361569,0.2360004717361569,0.0,0.0,0.21633248237155273,global
ovrbench,JobMarket,5,0.16835983705171154,0.28572438806401673,0.5230108518010381,-0.18007703081232507,0.8249830313102251,0.2558411009938805,0.2692929611531784,0.14612830553783118,0.8249830313102251,0.812172590232128,0.812172590232128,0.7783434403743666,0.7783434403743666,0.6217721492537789,local
ovrbench,KickstarterCampaigns,5,1.153675504646741,0.9375424795208567,0.7216189883585001,-0.04590036014405774,0.024754833719774837,0.3073133551839032,0.0001614672415869406,0.05843172926810001,0.3073133551839032,0.24289734953614855,0.24289734953614855,0.2399530353700608,0.24289734953614855,0.28663089689619786,global
oddbench,LandRarity,7,0.1264146440585682,0.2467040948737507,0.42174885805748336,-0.11590909090909096,0.06942016690402829,0.1789182906505611,-0.050697716247307296,0.04667489827852131,0.1789182906505611,0.002486644022386464,0.002486644022386464,0.1780899384707327,0.002486644022386464,0.19495380938239942,global
oddbench,LandShapeAnomaly,11,0.2900931407297421,0.28827894910100205,0.3270407117818955,-0.2164104372355431,0.11625939542937554,0.18947264509788084,0.04755334363943853,0.0987678334240023,0.20935908262417566,0.001440696268934838,0.001440696268934838,0.001440696268934838,0.001440696268934838,0.1325837678983261,global
ovrbench,MalariaDetection,5,1.5730839774618055,0.6104361431399018,0.8590559872603414,-0.07666666666666655,0.16194014679137675,0.5152900546481826,0.036196738114450594,0.2651451684798423,0.5152900546481826,0.15936498544989391,0.5452921667951525,0.5863355502920281,0.5452921667951525,0.391807526159173,global
ovrbench,MalwareHardwareMetrics,16,0.9107668143797999,0.6057681300201866,0.3120654121914313,-0.10419068736141901,0.5303636604002399,0.258083168190248,0.3392272161916654,0.1276596275745815,0.5303636604002399,0.19670438969201676,0.0,0.19670438969201676,0.0,0.25358999939706045,local
ovrbench,MissingInformation1,20,0.031142934602139107,0.19741150551094483,0.3919443903539573,-0.400869140625,0.40629340222091465,0.3014087717393039,0.2531398773917244,0.13946996260521538,0.41514408618573695,0.3053564965433255,0.4028171092673498,0.3053564965433255,0.3053564965433255,0.20761174935874577,local
ovrbench,MolecularAnomalies1,106,0.04488640065003503,0.36679425779509467,0.4135385366057152,-0.20689361702127662,0.04875535797397903,0.4093412349441023,-0.011465440148979525,0.2699713023635724,0.4093412349441023,0.022112081518917526,0.0,0.0,0.0,0.28627335886139005,global
oddbench,MusicGenreAnomaly,13,0.5083471641096571,0.442282469296036,0.38412480078566724,-0.042643835616438364,0.7838959218951178,0.08307844848505212,0.16415970812085753,0.049844313221589526,0.7838959218951178,0.2704093513620055,0.2704093513620055,0.2704093513620055,0.2704093513620055,0.6772293609263879,local
ovrbench,NetworkHealthMonitor,22,0.5546200927794701,0.8768091256420265,0.3322618743138271,-0.06600998890122078,0.45497240789698873,0.429566704787753,0.2925142573255738,0.2960272521698927,0.45497240789698873,0.13615345851556393,0.058591241443048725,0.042592945309081864,0.058591241443048725,0.15858461366981186,local
ovrbench,NeuroSignalEEG,12,0.0,0.12160033676542502,0.3693004065587285,-0.1260551558752997,0.040316311154527086,0.3649035465692956,0.02315208121746206,0.07696241650622754,0.3649035465692956,0.0,0.0,0.11947516285145274,0.0,0.3245463599726349,global
ovrbench,OrbitalAnomalies,11,0.0,0.23248141613544027,0.4137938504982763,-0.26833898305084747,0.024533307287158246,0.7445170258442556,0.002331001526430579,0.4334529708380129,0.7445170258442556,0.3935081469310427,0.6786787579494729,0.2098892824449402,0.2098892824449402,0.5528219547811917,global
ovrbench,PatientSurvival1,9,0.06349461530007955,0.269738563213149,0.2861938152217137,-0.3343364928909951,0.2676297830678018,0.42883093313694204,0.20623854207462944,0.3403971108287001,0.42883093313694204,0.015905896200164138,0.20888958873751498,0.015905896200164138,0.015905896200164138,0.1566999551132358,global
ovrbench,PerformanceBenchmark,4,1.438579356514656,0.6916523104844616,0.745653651427159,-0.20136831275720168,0.5530304902246287,0.6227470061953019,0.31157565613068705,0.25321444974503976,0.6227470061953019,0.1948041046684988,0.27018292951152156,0.2079904409107357,0.2079904409107357,0.3219389040388291,global
ovrbench,PokemonBattle,12,0.014442187249987819,0.1932574917852277,0.30184420961119923,-0.2353131634819533,0.2190516705370242,0.1689559965678953,0.12329820718912943,0.1038680872755443,0.2190516705370242,0.06989880141652924,0.0,0.06989880141652924,0.06989880141652924,0.10523879639040713,local
oddbench,PoliceArrestFraud,3,0.271512465435282,0.4786740922569362,0.6686520737349579,-0.05668367346938774,0.0737029516793191,0.33531692868503465,0.025826259344939956,0.10940626835134513,0.34779583257936864,0.07784978601300258,0.07784978601300258,0.07784978601300258,0.07784978601300258,0.2744365495272889,global
oddbench,PoliceForceDisturbance,18,0.06766614247791103,0.26285900447781185,0.3596597685304519,-0.08886281588447653,0.11853060215244204,-0.04057289370994639,0.020103196805164675,-0.07949165221039821,0.11853060215244204,0.22763312429189753,0.1901382161096331,0.1901382161096331,0.1901382161096331,0.13550758273597963,local
oddbench,ProtestViolence,7,0.754334967627181,0.9015302159784704,0.27331466095174,-0.014640391254315266,0.0192839254378044,0.6845528076875779,-0.013055876165341141,0.38090411076034086,0.6845528076875779,0.6237451963186557,0.6950969268753312,0.6905292057317277,0.6950969268753312,0.5333799963010697,global
oddbench,RacingMotion,10,0.16564174703133008,0.29423926661291466,0.37502672244332985,-0.18310567010309275,0.9890358912532656,0.19817262982893177,0.7723829024083576,0.11144146922593484,0.9890358912532656,0.9286897178671103,0.9286897178671103,0.7831564520240794,0.7831564520240794,0.5467873422301865,local
ovrbench,RealEstateData,4,0.06949434989156082,0.22063269320930443,0.5934971392776554,-0.09401413189771202,0.02783812183143076,0.3329415512751761,0.010591301752895915,0.018695172146522412,0.3329415512751761,0.11514581068214383,0.11514581068214383,0.07352103920289349,0.11514581068214383,0.32470119059958624,global
ovrbench,Run_or_walk_information,6,0.40604189453378714,0.41056731073873903,0.4203685243491564,-0.17657596982758628,0.547177955116544,0.04275827940311705,0.19450335225885343,-0.025793070521154027,0.547177955116544,0.6181394318540356,0.0,0.41288546757757283,0.41288546757757283,0.46865803845353593,local
oddbench,SalesPerformance,7,0.36762644943681805,0.41585770454610477,0.42244870942801277,-0.15298295454545452,0.1808849215458513,0.3528135264924955,0.13563380978961825,0.2797947974626299,0.3528135264924955,0.020041558482786714,0.020041558482786714,0.13658234982101755,0.13658234982101755,0.15075369097124822,global
ovrbench,ScientificMeasurement,3,0.29992139985604244,0.5124750363924098,0.6355475522177888,-0.03497816593886449,0.8206987169140457,0.3792600101793959,0.2177832651909603,0.13215173947938397,0.8206987169140457,0.0,0.05864872946062705,0.11163060393284763,0.05864872946062705,0.6344685726156523,local
ovrbench,SensorAnomaly,10,0.20749677490884857,0.9055027453293868,0.2835385109554936,-0.2503315217391304,0.19139698694249846,0.06659311872873243,0.0920428760490355,0.052465907821152034,0.19139698694249846,0.12362926141931461,0.08780165960186635,0.12362926141931461,0.12362926141931461,0.11666459332793172,local
ovrbench,ShuttleOperations,8,0.5890206395017453,0.5250494539567678,0.48368354334706337,-0.0522552019583844,0.8538137003728311,0.2902860404712669,0.6289087662258793,0.0961436348347325,0.8538137003728311,0.04244938786741215,0.0,0.04244938786741215,0.0,0.4921604110613943,local
ovrbench,SolarFlare,15,0.4437516833736467,0.47384801542745497,0.3749945458483952,-0.19049586776859495,0.2647540218956803,0.37072162701514677,0.09183081004141162,0.30551658855961356,0.37072162701514677,0.01584732424242613,0.10596760511946646,0.01717847863141242,0.01717847863141242,0.1645603528086886,global
ovrbench,SpatialAnomalies,14,0.0029387568971832277,0.1898984204549231,0.34678539867888825,-0.13213307240704497,0.40862940503765177,-0.011932323208106173,0.18448224015615244,-0.01668991353930314,0.40862940503765177,0.018075506390028417,0.018075506390028417,0.018075506390028417,0.018075506390028417,0.32694605632874973,local
ovrbench,SpeechAnalysis,14,0.4893519440747321,0.5129940212336015,0.3643761196284298,-0.25472660357518395,0.1501019346911993,0.5259160800547172,-0.061760290693852665,0.13071759879775882,0.5259160800547172,0.4719928920770712,0.4342700742173005,0.4342700742173005,0.4342700742173005,0.5069016260692389,global
ovrbench,SpotifyHitPredictor,13,0.061739830195875284,0.23160737099122616,0.3049628814830628,-0.23894531250000006,0.2188261897043109,0.4339622730456987,0.1662105881021544,0.31164366580841063,0.4339622730456987,0.06001841990857887,0.06001841990857887,0.06001841990857887,0.06001841990857887,0.1956193687953256,global
ovrbench,SyntheticNumericalBatch,128,0.09242974092674089,0.3652656270924577,0.26208775127299894,-0.0008760683760683508,0.21472423901235924,0.046375053832469836,0.009787200742158893,0.009400868008089489,0.21472423901235924,0.08341340268651207,0.040546945314892835,0.18657436098310742,0.040546945314892835,0.20686676353895822,local
oddbench,SystemFailureCases,4,0.6169320220830405,0.5574399633348893,0.43841502239196367,-0.04658783783783804,0.3566940899797248,0.31887916590715565,0.28151243537608334,0.18345194828270436,0.3566940899797248,0.01843142461565428,0.12044356049256091,0.01843142461565428,0.12044356049256091,0.11704301205900022,local
ovrbench,SystemPerformance2,6,1.0765692125223059,0.6189712972356041,0.6774469678537711,-0.020688689809630456,0.6498214143428721,0.24074112369273007,0.2972848658726515,0.1459773938765229,0.6498214143428721,0.0,0.0,0.0,0.0,0.4546453566032681,local
oddbench,TBAnomalyDetection,3,0.01680100763395425,0.2982770753386227,0.5191727192470602,-0.1884129032258065,0.2677956081169525,0.3084061742236104,0.11503588628246575,0.154894989879887,0.3084061742236104,0.09886217007881101,0.23909156746510474,0.05475564397240984,0.05475564397240984,0.1588445502698758,global
ovrbench,TrafficSensor,9,0.3712716885117879,0.2853906264131497,0.4523992403639919,-0.035417149478563115,0.7170575708672576,0.18653016580028883,0.17548817889081084,0.07780738940005656,0.7170575708672576,0.10777454481733528,0.0,0.5411290590085924,0.0,0.5842303772275728,local
oddbench,TreadmillStatus,7,0.4687084828464378,0.3994406046897324,0.4123216131263551,-0.07548677248677249,0.5395186960227925,0.03907092818361658,0.27862411195053605,-0.030706837568142603,0.5395186960227925,0.26953997644012234,0.26953997644012234,0.3834000507203651,0.26953997644012234,0.39550277438838444,local
oddbench,TrialBehavior,3,0.007483308793996211,0.35922590781386243,0.35160412633365734,-0.30503278688524604,0.022138934012954744,0.1052307877951801,-0.003567039629615384,0.0150468271506842,0.1052307877951801,0.0,0.08763456006819056,0.08763456006819056,0.08763456006819056,0.10130433248210259,global
ovrbench,UrlAnalysis,15,0.5179821101863207,0.2695340108479141,0.5074102057404837,-0.14453616352201248,0.24895704924976333,0.41308331655107855,0.19724543458867796,0.15455841987632438,0.49598989630895224,0.06544441292673309,0.6085110790534596,0.06635868979580845,0.06635868979580845,0.2728041193498416,global
oddbench,UserEventAnomalies,3,0.6722728898978985,0.4133458983565422,0.3178150443889676,-0.18983822042467136,0.027420494774999537,0.8306423531709236,0.009050932401870028,0.08353146021104833,0.8306423531709236,0.805914494294446,0.7695278812761362,0.8640462974694911,0.8640462974694911,0.7963193169505218,global
oddbench,UserTrackingAnomalies,5,0.758877157264581,0.5368156915773269,0.6380997568206781,-0.00615537848605574,0.42063158078431356,0.3210358807119596,0.11907856984120567,0.11159600380838149,0.42063158078431356,0.0,0.0,0.0,0.0,0.3090671036723277,local
ovrbench,ViralProteinFunction,3,0.5141670628110377,0.5658778464586408,0.6823557972556092,-0.11916848418756809,0.11595659796091183,0.33012781564786386,0.0709252956208776,0.11685796377619147,0.33012781564786386,0.24560721451998413,0.28052497350373523,0.21116894592496732,0.28052497350373523,0.24008806515024583,global
oddbench,VoteOutcome,8,0.765961728152531,0.7578640041194924,0.349226024298483,-0.0553215020576131,0.6686865569158238,0.2525483659081243,0.2737927196788009,0.17374060778736924,0.6686865569158238,0.47186367576382615,0.008181225350263555,0.45464477613323584,0.008181225350263555,0.4497484606705907,local
oddbench,WaterChemistry,25,0.3129771235857231,0.5462584757903797,0.3677841319201045,-0.005719999999999947,0.6942669816216918,0.4112690008666225,0.25516671667642266,0.23904437507441123,0.6942669816216918,0.5389454697539806,0.06647072205724547,0.5389454697539806,0.06647072205724547,0.45897255102211487,local
oddbench,WaterMeterAnomaly,5,1.9744155819834726,0.7061531032767061,0.7835174551419672,-0.044483695652173805,0.9733638018750286,0.5217770374151112,0.413560936560986,0.1449234224618026,0.9733638018750286,0.9227579211449144,0.00020470045912235335,0.9227579211449144,0.00020470045912235335,0.7153452614344704,local
oddbench,WebTrafficError,6,0.7121671526143195,0.259533269497276,0.5281323743789238,-0.20599202127659577,0.11825214689409436,0.20352584228125095,0.02443280893040866,0.07128117796959078,0.291586264441901,0.23502923861342664,0.23502923861342664,0.0030305711070043317,0.0030305711070043317,0.2269289477741921,global
ovrbench,WellMetrics,8,0.18999446322684307,0.3185148224280383,0.39645660827614876,-0.20455813953488367,0.6119285013511221,0.549549082081728,0.5332828876506284,0.32725995982717104,0.6119285013511221,0.062379419269394054,0.13867378384146384,0.062379419269394054,0.062379419269394054,0.17122995495990984,local
ovrbench,XSSDetection,56,0.40823516680691824,0.6192521993758933,0.2695717389610716,-0.09363347457627114,0.03590513038357457,0.4094323988516764,-0.06404158929225921,0.2865511907788994,0.4094323988516764,0.15544069938087068,0.26498088283101545,0.05812629981275641,0.26498088283101545,0.3128084915290965,global
oddbench,ZookeeperLogs,3,0.4518875704061755,0.3605659310430146,0.5554601890858156,-0.11250512820512826,0.30690146078557146,0.023866965726605238,0.036467024277207494,-0.016921451782909595,0.30690146078557146,0.2830344950589662,0.0,0.0,0.0,0.2982487347649694,local
ovrbench,ailerons,28,0.0705923286048132,0.5925697927725577,0.34189503926228576,-0.04322620519159448,0.1520239041213465,0.3409301474075655,0.06021442927834819,0.2684298179165727,0.3409301474075655,0.0457476550099134,0.0457476550099134,0.0457476550099134,0.0457476550099134,0.1746759250720933,global
ovrbench,madeline,255,0.0,0.19820546736576103,0.40443095541329427,-0.06952531645569615,0.15296001784840285,0.020078287912832372,0.09297513593715527,-0.007318821304271062,0.15296001784840285,0.15498770772460202,0.1420082285539417,0.039580252112103434,0.1420082285539417,0.11004861416402702,local
ovrbench,mozilla4,4,0.29891135558577925,0.3822217832755967,0.5957376625677381,-0.07055403930130999,0.5671808273798685,0.26452900221193487,0.2084848909330236,0.04865819586827517,0.5671808273798685,0.5411052551815354,0.051211196153911676,0.5411052551815354,0.051211196153911676,0.45583217399779197,local
ovrbench,ozone-level-8hr,72,0.017887695451171217,0.3330415455174131,0.3464080887559162,-0.04629473684210528,0.1576903594414087,0.04628294204342345,-0.0021087009275811194,-0.03455525724511233,0.1576903594414087,0.22085964243503453,0.03122661281707806,0.22085964243503453,0.03122661281707806,0.17443999967508036,local
ovrbench,philippine,308,0.04557877564960786,0.2659684872800646,0.3661067836936063,-0.23557461406518,0.052117145228883215,0.23611899336321499,0.03333233154551258,0.19429471808107912,0.23611899336321499,0.03006183658846956,0.21973938070273097,0.0035071214697240116,0.0035071214697240116,0.13272874878455115,global
ovrbench,students_dropout_and_academic_success,14,0.454623808288327,0.6958309242702455,0.4753992040901556,-0.12166289592760182,0.3484434368652399,0.2212383517595461,0.2323336849254772,0.18319800899255131,0.3484434368652399,0.2045290311180408,0.2045290311180408,0.031034775974817186,0.2045290311180408,0.12850416699893316,local
