dataset,truefam,det_apnorm,marg_or_apnorm,marg_hbos_apnorm,marg_best,mv_gain
TrialBehavior,global,0.1052307877951801,0.035437351671023354,0.019998497616380385,0.035437351671023354,0.06979343612415674
UrlAnalysis,global,0.49598989630895224,0.21088377657288546,0.21428904860305845,0.21428904860305845,0.28170084770589376
UserEventAnomalies,global,0.8306423531709236,0.055549729635457665,0.013578934233161692,0.055549729635457665,0.7750926235354659
UserTrackingAnomalies,local,0.42063158078431356,0.0712905152461432,0.17048280621963902,0.17048280621963902,0.25014877456467455
ViralProteinFunction,global,0.33012781564786386,0.17877747430392163,0.08766038638045058,0.17877747430392163,0.15135034134394224
VoteOutcome,local,0.6686865569158238,0.5416293910994615,0.4123709523031296,0.5416293910994615,0.12705716581636228
WaterChemistry,local,0.6942669816216918,0.4538082758222073,0.17149752004121394,0.4538082758222073,0.24045870579948447
WaterMeterAnomaly,local,0.9733638018750286,0.017155700680346123,-0.033620897769430814,0.017155700680346123,0.9562081011946825
WebTrafficError,global,0.291586264441901,0.2523638163358783,-0.021543840328669357,0.2523638163358783,0.03922244810602271
WellMetrics,local,0.6119285013511221,0.1823088601480106,0.19995404601605993,0.19995404601605993,0.41197445533506216
XSSDetection,global,0.4094323988516764,0.2874555501357767,0.08148540966883647,0.2874555501357767,0.1219768487158997
ZookeeperLogs,local,0.30690146078557146,-0.05149775645382322,0.15145639689848778,0.15145639689848778,0.15544506388708368
ailerons,global,0.3409301474075655,0.34915228971685924,0.42412682318730316,0.42412682318730316,-0.08319667577973766
madeline,local,0.15296001784840285,-0.02975279872628243,-0.013102422450848502,-0.013102422450848502,0.16606244029925135
mozilla4,local,0.5671808273798685,0.01548189721335169,-0.11838094614778132,0.01548189721335169,0.5516989301665168
ozone-level-8hr,local,0.1576903594414087,-0.02865021718167431,-0.01827345311669891,-0.01827345311669891,0.1759638125581076
philippine,global,0.23611899336321499,0.054668953455316825,0.23023706788383705,0.23023706788383705,0.005881925479377936
students_dropout_and_academic_success,local,0.3484434368652399,0.30538937244127323,0.2440190836506265,0.30538937244127323,0.04305406442396664
