dataset,modality,split,corpus,dedup_group,n_variants,base_rate,gt_best,gt_second,best_ap_norm,mean_ap_norm,worst_ap_norm,spread_ap_norm,best_auc,zone,gt_ranking,mz_rule_auc,hbos_rule_auc,rule_auc,rule_trivial,include
40_vowels,tabular,dev,adbench_dami,g393,35,0.0874,LOF_k3,KNN_k3,0.7443,0.2302,-0.0171,0.5142,0.9662,live,LOF_k3|KNN_k3|LOF_k10|KNN|KNN_k10,0.6623660781650822,0.6778331069865702,0.6778331069865702,False,True
416_UCR_id_114_Medical_tr_50000_1st_91200.csv,timeseries,dev,tsbad_u,g367,23,0.0655,COPOD,ECOD,0.6219,0.1891,0.0283,0.4328,0.9142,live,COPOD|ECOD|LOF_k10|LOF_k20|PCA,0.8697142857142857,0.8021142857142858,0.8697142857142857,True,False
41_Waveform,tabular,dev,adbench_dami,g398,35,0.1289,KNN_k100,KNN_k50,0.4684,0.2735,0.0598,0.195,0.8359,live,KNN_k100|KNN_k50|KNN_k200|KNN_k35|LOF,0.6443659313614472,0.7042472558167625,0.7042472558167625,False,True
430_UCR_id_128_HumanActivity_tr_12500_1st_46500.csv,timeseries,dev,tsbad_u,g368,23,0.0422,LOF_k20,KNN_k10,0.2095,0.079,0.0017,0.1305,0.736,live,LOF_k20|KNN_k10|KNN_k20|KNN_k3|LOF_k10,0.4762727272727272,0.5496363636363637,0.5496363636363637,False,True
433_UCR_id_131_Facility_tr_50000_1st_106720.csv,timeseries,dev,tsbad_u,g370,23,0.0827,LOF_k3,LOF_k10,0.2522,0.0781,0.0044,0.1741,0.6917,live,LOF_k3|LOF_k10|LOF_k20|KNN_k3|LOF_k50,0.5827777777777777,0.6414666666666666,0.6414666666666666,False,True
441_UCR_id_139_Facility_tr_7500_1st_13400.csv,timeseries,dev,tsbad_u,g371,23,0.072,LOF_k3,HBOS,0.0178,-0.0025,-0.0182,0.0203,0.5746,floor,LOF_k3|HBOS|HBOS_b5|HBOS_b20|HBOS_b50,,,,False,False
44_Wilt,tabular,dev,adbench_dami,g404,36,0.2197,LOF_k3,LOF_k10,0.6434,0.0692,-0.0862,0.5742,0.9099,live,LOF_k3|LOF_k10|LOF|LOF_k35|LOF_k50,0.3537276094118248,0.4824412613311398,0.4824412613311398,False,True
461_UCR_id_159_Medical_tr_45096_1st_131200.csv,timeseries,dev,tsbad_u,g372,23,0.0655,ECOD,COPOD,0.786,0.1801,0.0251,0.6059,0.9377,live,ECOD|COPOD|LOF_k10|LOF_k20|LOF_k3,0.6818285714285715,0.5553142857142856,0.6818285714285715,False,True
497_UCR_id_195_Facility_tr_32372_1st_114000.csv,timeseries,dev,tsbad_u,g373,23,0.0541,LOF_k10,LOF_k20,0.1215,0.0392,0.0001,0.0823,0.6856,live,LOF_k10|LOF_k20|LOF_k50|LOF_k3|LOF_k100,,,,False,False
529_UCR_id_227_Facility_tr_19948_1st_52000.csv,timeseries,dev,tsbad_u,g374,23,0.0793,LOF_k3,LOF_k50,0.468,0.2036,-0.0239,0.2644,0.803,live,LOF_k3|LOF_k50|LOF_k10|LOF_k100|LOF_k20,0.5785581395348838,0.5751627906976744,0.5785581395348838,False,True
6_cardio,tabular,dev,adbench_dami,g32,35,0.2343,IForest,IF_n50,0.778,0.5488,0.3164,0.2293,0.9563,live,IForest|IF_n50|IF_n300|LOF_k3|PCA_c0.7,0.9186049922271432,0.8350981139823425,0.9186049922271432,True,False
842_OPPORTUNITY_id_1_HumanActivity_tr_7295_1st_27516.csv,timeseries,dev,tsbad_u,g166,23,0.0643,KNN_k10,KNN_k3,0.9974,0.808,0.2649,0.1894,0.9998,live,KNN_k10|KNN_k3|KNN_k100|KNN_k20|KNN_k50,0.946043956043956,0.966043956043956,0.966043956043956,True,False
848_OPPORTUNITY_id_7_HumanActivity_tr_1477_1st_1577.csv,timeseries,dev,tsbad_u,g175,23,0.121,KNN_k100,KNN_k50,0.9914,0.7663,0.0447,0.2251,0.9988,live,KNN_k100|KNN_k50|KNN_k20|CBLOF|KNN_k10,0.9851162790697676,0.96031007751938,0.9851162790697676,True,False
850_OPPORTUNITY_id_9_HumanActivity_tr_895_1st_995.csv,timeseries,dev,tsbad_u,g176,23,0.1442,LOF_k100,LOF_k50,0.9836,0.6021,0.0079,0.3815,0.9975,live,LOF_k100|LOF_k50|KNN_k3|CBLOF|KNN_k50,0.9503856942496496,0.8872720897615709,0.9503856942496496,True,False
854_OPPORTUNITY_id_13_HumanActivity_tr_1477_1st_1577.csv,timeseries,dev,tsbad_u,g165,23,0.121,CBLOF,KNN_k10,1.0,0.8239,0.3419,0.1761,1.0,live,CBLOF|KNN_k10|LOF_k100|KNN_k50|KNN_k3,0.9939534883720932,0.9150387596899224,0.9939534883720932,True,False
863_OPPORTUNITY_id_22_HumanActivity_tr_808_1st_908.csv,timeseries,dev,tsbad_u,g167,23,0.2215,KNN_k10,LOF_k50,1.0,0.71,-0.0292,0.29,1.0,live,KNN_k10|LOF_k50|LOF_k20|LOF_k100|KNN_k50,1.0,0.9633458646616542,1.0,True,False
867_OPPORTUNITY_id_26_HumanActivity_tr_808_1st_908.csv,timeseries,dev,tsbad_u,g168,23,0.25,KNN_k10,KNN_k3,0.9945,0.8102,0.3423,0.1844,0.9984,live,KNN_k10|KNN_k3|CBLOF|KNN_k20|LOF_k20,0.837171052631579,0.7551691729323308,0.837171052631579,False,True
868_OPPORTUNITY_id_27_HumanActivity_tr_2085_1st_2185.csv,timeseries,dev,tsbad_u,g169,23,0.186,KNN_k100,KNN_k50,0.9864,0.7577,0.2568,0.2286,0.9972,live,KNN_k100|KNN_k50|CBLOF|KNN_k20|KNN_k10,0.9740338983050848,0.9230508474576272,0.9740338983050848,True,False
AbstractAnomalyBatch,tabular,test,ovrbench,g0,34,0.1087,KNN_k10,KNN,0.8869,0.3195,-0.0011,0.5674,0.9817,live,KNN_k10|KNN|KNN_k3|LOF|LOF_k10,0.5880616336711818,0.5825202866976098,0.5880616336711818,False,True
ActivityRecognition,tabular,test,ovrbench,g1,36,0.2066,KNN_k3,LOF_k100,0.8962,0.6272,0.1711,0.269,0.9931,live,KNN_k3|LOF_k100|KNN|KNN_k10|LOF_k50,0.9379877787307032,0.9854095197255576,0.9854095197255576,True,False
AirPressure,tabular,test,ovrbench,g3,36,0.041,LODA_b50,IForest,0.5607,0.3704,0.0493,0.1903,0.9626,live,LODA_b50|IForest|IF_n300|IF_n50|LODA_b20,0.9460504178311712,0.962068438103978,0.962068438103978,True,False
AmazonReviewAnomalies,tabular,test,ovrbench,g4,35,0.2496,HBOS_b5,PCA_c0.99,0.6089,0.2627,-0.0095,0.3462,0.9029,live,HBOS_b5|PCA_c0.99|PCA_c0.9|PCA_c0.3|PCA,0.8621524329692154,0.8291536624580317,0.8621524329692154,True,False
Annthyroid,tabular,dev,adbench_dami,g5,36,0.25,HBOS_b100,HBOS_b50,0.5149,0.097,-0.0238,0.4179,0.8631,live,HBOS_b100|HBOS_b50|HBOS_b20|HBOS|ECOD,0.6037512367424732,0.7516691616942373,0.7516691616942373,False,True
AquaticMacroInverts,tabular,test,oddbench,g6,36,0.25,IF_n50,IForest,0.4988,0.2214,0.0308,0.2774,0.8919,live,IF_n50|IForest|IF_n300|PCA_c0.9|PCA_c0.99,0.8905600466322038,0.8422992948924442,0.8905600466322038,True,False
ArchaeologicalAnomalies,tabular,test,oddbench,g7,36,0.2478,KNN_k3,LOF_k10,0.2597,0.032,-0.0401,0.2277,0.7511,live,KNN_k3|LOF_k10|LOF_k3|KNN|LOF,0.3622565140399697,0.3954380639176996,0.3954380639176996,False,True
ArtCollections,tabular,test,oddbench,g8,35,0.0197,LOF_k3,LOF_k100,0.2824,0.0441,-0.0034,0.2383,0.8096,live,LOF_k3|LOF_k100|LOF|LOF_k10|LOF_k50,0.6401261781696563,0.5355351170568562,0.6401261781696563,False,True
ArtSalesPlatform,tabular,test,oddbench,g9,36,0.0472,ECOD,LODA_b20,0.0671,0.0323,-0.0089,0.0348,0.7244,floor,ECOD|LODA_b20|PCA_c0.9|PCA_c0.7|COPOD,0.637249692178083,0.7041798976087097,0.7041798976087097,False,False
AttackIncidents,tabular,test,oddbench,g10,36,0.25,KNN_k200,KNN_k100,0.0365,0.0042,-0.043,0.0323,0.5596,floor,KNN_k200|KNN_k100|CBLOF_c4|KNN_k3|KNN_k35,0.4988137472283813,0.4621054222938923,0.4988137472283813,False,False
AustinCrime,tabular,test,oddbench,g11,36,0.1469,KNN_k10,KNN,0.2119,0.0796,-0.0053,0.1323,0.7646,live,KNN_k10|KNN|KNN_k100|KNN_k35|KNN_k50,0.6639374298605225,0.6939199093053615,0.6939199093053615,False,True
AxieInfinityBug,tabular,test,oddbench,g12,36,0.0633,LOF_k35,LOF_k50,0.0191,-0.0069,-0.0263,0.026,0.5737,floor,LOF_k35|LOF_k50|LODA|LOF_k3|LODA_b20,0.5063882486635296,0.5724014853228336,0.5724014853228336,False,False
BCellImmunity,tabular,test,ovrbench,g18,36,0.2283,HBOS_b100,HBOS_b50,0.2852,0.0336,-0.0418,0.2516,0.7393,live,HBOS_b100|HBOS_b50|LOF|HBOS_b20|LOF_k10,0.5057331947156223,0.5855072647513756,0.5855072647513756,False,True
BNG(cmc),tabular,test,ovrbench,g19,35,0.2495,LODA_b50,LOF_k200,0.0641,-0.0059,-0.0663,0.07,0.5762,floor,LODA_b50|LOF_k200|LOF_k100|CBLOF_c16|LOF_k50,0.3917967418212004,0.5054130040566648,0.5054130040566648,False,False
BankruptcyForecast,tabular,test,ovrbench,g13,36,0.084,COPOD,ECOD,0.0732,0.0299,0.0033,0.0432,0.64,floor,COPOD|ECOD|IF_n300|IForest|HBOS_b50,0.6092571386354402,0.5957556056296405,0.6092571386354402,False,False
BarExamPrediction,tabular,test,oddbench,g14,34,0.1975,COPOD,PCA,0.4242,0.262,0.009,0.1622,0.816,live,COPOD|PCA|PCA_c0.7|PCA_c0.3|LODA,0.7656989881414616,0.8008921637891271,0.8008921637891271,False,True
BaseballBattedBall,tabular,test,oddbench,g15,35,0.2171,PCA_c0.3,PCA,0.366,0.0897,-0.025,0.2763,0.8437,live,PCA_c0.3|PCA|PCA_c0.7|PCA_c0.9|PCA_c0.99,0.7618537494177923,0.576183822387828,0.7618537494177923,False,True
BaseballPitchingAnomalies,tabular,test,oddbench,g16,35,0.0712,COPOD,PCA_c0.9,0.3205,0.0937,0.0004,0.2268,0.7994,live,COPOD|PCA_c0.9|PCA_c0.99|PCA_c0.7|PCA,0.8114395183360701,0.8390804597701149,0.8390804597701149,False,True
BatchProcessingEvents,tabular,test,ovrbench,g17,36,0.2498,LOF_k3,LOF,0.3269,0.1902,0.0216,0.1367,0.6459,live,LOF_k3|LOF|LOF_k10|KNN_k200|CBLOF_c32,0.6142396972351861,0.5806614661432447,0.6142396972351861,False,True
BoundingBoxClassification,tabular,test,ovrbench,g20,35,0.25,IF_n50,IF_n300,0.6897,0.5136,0.1862,0.176,0.9423,live,IF_n50|IF_n300|IForest|LOF_k50|LODA_b20,0.9227999468532706,0.8943944963609254,0.9227999468532706,True,False
BoxTracking,tabular,test,ovrbench,g21,35,0.0489,HBOS_b50,HBOS_b100,0.6286,0.2415,-0.0055,0.3871,0.9812,live,HBOS_b50|HBOS_b100|HBOS|IF_n50|HBOS_b5,0.9565716911764706,0.9748008578431372,0.9748008578431372,True,False
BrainEEGSignals,tabular,test,ovrbench,g22,36,0.2491,LOF_k3,LOF_k10,0.5416,0.1088,0.0254,0.4328,0.7884,live,LOF_k3|LOF_k10|KNN_k3|LOF|KNN,0.5795270518954729,0.5836584468163416,0.5836584468163416,False,True
BreastCancer,tabular,test,ovrbench,g23,36,0.2494,HBOS_b20,HBOS_b50,0.1891,0.1285,0.0107,0.0606,0.6591,live,HBOS_b20|HBOS_b50|HBOS_b100|HBOS|HBOS_b5,0.6279033004894223,0.6576818903753565,0.6576818903753565,False,False
BugSeverity,tabular,test,oddbench,g24,35,0.2493,HBOS_b50,HBOS_b100,0.1908,0.0912,0.0191,0.0996,0.614,live,HBOS_b50|HBOS_b100|HBOS_b20|HBOS|COPOD,0.5888187992680181,0.6098192919481982,0.6098192919481982,False,False
BuildingEnergyCompliance,tabular,test,oddbench,g25,36,0.1868,HBOS_b100,HBOS_b5,0.2029,0.006,-0.0457,0.1969,0.6873,live,HBOS_b100|HBOS_b5|HBOS_b50|HBOS|HBOS_b20,0.5068988422850635,0.461795407098121,0.5068988422850635,False,True
BuildingInspections,tabular,test,oddbench,g26,35,0.2496,ECOD,HBOS_b100,0.4074,0.1739,0.0214,0.2336,0.7634,live,ECOD|HBOS_b100|IF_n50|IForest|IF_n300,0.4558496295714548,0.4458929989441259,0.4558496295714548,False,True
BusStopPrior,tabular,test,oddbench,g29,36,0.0527,IF_n300,IForest,0.0784,0.0326,0.0054,0.0458,0.6445,floor,IF_n300|IForest|IF_n50|ECOD|HBOS_b100,0.601167449571705,0.600079441834761,0.601167449571705,False,False
BusTracking,tabular,test,oddbench,g30,35,0.2494,KNN_k3,KNN,0.77,0.2082,-0.05,0.5618,0.8882,live,KNN_k3|KNN|KNN_k10|LOF_k3|LOF,0.4463327675957672,0.5809479331594355,0.5809479331594355,False,True
BusinessAnomalies,tabular,test,ovrbench,g27,36,0.2498,KNN_k3,KNN,0.3709,0.2667,0.0607,0.1042,0.7843,live,KNN_k3|KNN|IF_n300|HBOS|KNN_k10,0.7080013011690969,0.7538052974646756,0.7538052974646756,False,True
BusinessProcessFraud,tabular,test,oddbench,g28,36,0.1359,HBOS_b100,HBOS_b50,0.7401,0.2587,-0.0001,0.4814,0.9127,live,HBOS_b100|HBOS_b50|HBOS_b20|HBOS|HBOS_b5,0.7077141236528645,0.6381310266591038,0.7077141236528645,False,True
CarMakeAnomaly,tabular,test,oddbench,g35,36,0.034,LOF_k3,ECOD,0.0349,0.0075,-0.0078,0.0275,0.6187,floor,LOF_k3|ECOD|LOF_k10|KNN_k200|CBLOF_c4,0.6081336977687264,0.5678046340461261,0.6081336977687264,False,False
CarSales,tabular,test,ovrbench,g36,35,0.2461,LOF_k3,LOF_k10,0.9999,0.6039,-0.0029,0.396,1.0,live,LOF_k3|LOF_k10|LOF|KNN_k3|KNN,0.9599276609573788,0.4435054344555313,0.9599276609573788,True,False
CardiacHealth,tabular,test,ovrbench,g31,36,0.2498,LOF_k10,KNN,0.967,0.3209,0.0409,0.6461,0.9836,live,LOF_k10|KNN|LOF_k3|KNN_k3|KNN_k10,0.7001661763623326,0.7414383048102536,0.7414383048102536,False,True
Cardiotocography,tabular,dev,adbench_dami,g33,35,0.2489,LOF_k200,LOF_k100,0.3916,0.2811,0.113,0.1105,0.8021,live,LOF_k200|LOF_k100|ECOD|CBLOF|KNN_k200,0.7178206724782068,0.6495226234952262,0.7178206724782068,False,True
CareerDayAnomaly,tabular,test,ovrbench,g34,36,0.0965,HBOS_b50,HBOS_b100,0.1483,0.0593,0.0068,0.089,0.6714,live,HBOS_b50|HBOS_b100|HBOS_b20|HBOS|IF_n50,0.5814827270302552,0.6402479329259101,0.6402479329259101,False,False
CasePriority,tabular,test,oddbench,g37,36,0.0455,LOF_k3,LOF_k10,0.2188,0.0346,-0.011,0.1842,0.8901,live,LOF_k3|LOF_k10|LOF|LODA_b20|LOF_k35,0.6832114101132936,0.8707336769351353,0.8707336769351353,True,False
CelestialObjects2,tabular,test,ovrbench,g39,36,0.2496,LODA_b50,HBOS_b50,0.3429,0.2146,0.0805,0.1283,0.8206,live,LODA_b50|HBOS_b50|COPOD|IF_n50|IF_n300,0.7804137336799368,0.8217586237111896,0.8217586237111896,False,True
CellMorphology,tabular,test,oddbench,g40,36,0.1943,KNN_k3,KNN,0.7983,0.472,0.0135,0.3263,0.9758,live,KNN_k3|KNN|LOF_k3|KNN_k10|LOF_k10,0.8678938933873145,0.8793859649122807,0.8793859649122807,True,False
CityTreeCondition,tabular,test,oddbench,g41,35,0.172,KNN_k3,KNN,0.2285,0.0652,-0.0074,0.1632,0.7305,live,KNN_k3|KNN|LOF_k50|LOF_k100|IF_n300,0.5952380952380952,0.7682500148253573,0.7682500148253573,False,True
CodeSmell,tabular,test,oddbench,g42,35,0.2494,HBOS_b100,HBOS_b50,0.1428,0.0224,-0.0324,0.1204,0.6067,live,HBOS_b100|HBOS_b50|HBOS_b20|HBOS|COPOD,0.5410844212616511,0.6747366003289718,0.6747366003289718,False,True
CodeStrata,tabular,test,oddbench,g43,35,0.1085,KNN_k3,LOF_k3,0.2855,0.0901,-0.0118,0.1953,0.8253,live,KNN_k3|LOF_k3|KNN|HBOS_b100|HBOS_b50,0.6041496598639455,0.6700680272108843,0.6700680272108843,False,True
CombatStats,tabular,test,ovrbench,g44,36,0.25,PCA_c0.3,IF_n50,0.0841,0.0304,-0.035,0.0537,0.5738,floor,PCA_c0.3|IF_n50|PCA|LOF_k3|PCA_c0.7,0.4942006269592476,0.5219435736677116,0.5219435736677116,False,False
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),tabular,test,ovrbench,g46,35,0.25,KNN_k100,LOF_k200,0.1878,-0.0227,-0.1078,0.2105,0.654,live,KNN_k100|LOF_k200|KNN_k200|LOF_k100|KNN_k50,0.331638418079096,0.3501059322033898,0.3501059322033898,False,True
CourseRegistration,tabular,test,oddbench,g47,36,0.1812,LOF_k3,LOF_k10,0.0623,-0.0397,-0.0691,0.102,0.5907,floor,LOF_k3|LOF_k10|LODA|HBOS_b5|LOF,0.2535411865240697,0.3432279393358711,0.3432279393358711,False,False
CreditCustomerData,tabular,test,ovrbench,g48,36,0.2498,LOF_k200,LODA_b20,0.091,0.0424,-0.0124,0.0486,0.5899,floor,LOF_k200|LODA_b20|LOF_k100|LOF_k50|LOF_k35,0.5536335167521672,0.5199400072953612,0.5536335167521672,False,False
CreditRisk,tabular,test,ovrbench,g49,36,0.0389,LOF_k10,LOF,0.2022,0.0897,0.063,0.1125,0.8297,live,LOF_k10|LOF|LOF_k35|LOF_k50|LOF_k3,0.8599765318096015,0.8634763532472833,0.8634763532472833,True,False
CreditScoringAnomalies,tabular,test,ovrbench,g50,36,0.2496,LOF_k200,LODA_b50,0.0511,-0.0046,-0.0379,0.0557,0.5619,floor,LOF_k200|LODA_b50|LOF_k100|LODA_b20|LOF_k35,0.4845310104707911,0.4622915063142431,0.4845310104707911,False,False
CrimeFraudDetection,tabular,test,oddbench,g51,36,0.25,PCA,PCA_c0.3,0.9024,0.5159,-0.1021,0.3865,0.9905,live,PCA|PCA_c0.3|PCA_c0.7|PCA_c0.99|PCA_c0.9,0.9738297999641012,0.9970423405995094,0.9970423405995094,True,False
CropWeedDetection,tabular,test,ovrbench,g52,35,0.249,LOF_k100,KNN_k3,0.1335,0.0197,-0.0559,0.1138,0.6726,live,LOF_k100|KNN_k3|KNN|LOF_k10|KNN_k10,0.3484154717435835,0.4480359079407157,0.4480359079407157,False,True
CryptoTradingSignals,tabular,test,ovrbench,g54,36,0.249,HBOS_b100,HBOS_b50,0.0268,0.0015,-0.0167,0.0253,0.5478,floor,HBOS_b100|HBOS_b50|HBOS_b20|LOF_k3|HBOS,0.5153821956590123,0.4441019188424032,0.5153821956590123,False,False
CryptojackingSystem,tabular,test,ovrbench,g53,36,0.2498,LOF_k50,LOF_k35,0.3082,0.056,-0.0628,0.2521,0.7322,live,LOF_k50|LOF_k35|LOF|LOF_k10|LOF_k3,0.5207653537427666,0.5680250140003733,0.5680250140003733,False,True
CustomerChurn2,tabular,test,ovrbench,g55,36,0.2498,KNN_k200,KNN_k100,0.2659,0.1047,-0.0841,0.1612,0.7536,live,KNN_k200|KNN_k100|CBLOF|KNN_k50|KNN_k35,0.6661358068747347,0.6709641796226998,0.6709641796226998,False,True
CybersecurityVulnerability,tabular,test,oddbench,g56,36,0.25,COPOD,PCA_c0.99,0.7643,0.4583,0.115,0.306,0.935,live,COPOD|PCA_c0.99|PCA_c0.9|ECOD|LOF_k3,0.943959688735808,0.5933329304892542,0.943959688735808,True,False
DallasShelterOutcomes,tabular,test,oddbench,g57,36,0.0434,KNN_k3,KNN,0.2362,0.0648,-0.0041,0.1714,0.8845,live,KNN_k3|KNN|LOF|LOF_k10|LOF_k35,0.90315059144677,0.6679367606915378,0.90315059144677,True,False
DeveloperSurvey,tabular,test,oddbench,g58,35,0.1334,ECOD,PCA_c0.3,0.1312,0.076,-0.0158,0.0552,0.6287,live,ECOD|PCA_c0.3|COPOD|CBLOF_c32|LOF_k200,0.6377183833116037,0.5700651890482399,0.6377183833116037,False,False
DiabetesMetrics,tabular,test,ovrbench,g59,36,0.25,PCA,IF_n300,0.3328,0.1738,-0.0039,0.1591,0.8376,live,PCA|IF_n300|PCA_c0.7|IForest|PCA_c0.3,0.7516846361185984,0.7847783767595089,0.7847783767595089,False,True
DiabeticRetinopathy,tabular,test,ovrbench,g60,35,0.2466,PCA_c0.3,LOF,-0.0004,-0.043,-0.0818,0.0425,0.5025,floor,PCA_c0.3|LOF|ECOD|LOF_k35|PCA,0.3897701793721972,0.3952914798206278,0.3952914798206278,False,False
DiamondClarity,tabular,test,oddbench,g61,36,0.25,LOF_k3,LOF_k10,0.7592,0.0844,-0.0874,0.6748,0.9112,live,LOF_k3|LOF_k10|LOF|LOF_k35|PCA_c0.3,0.5776251765813846,0.4469902684037042,0.5776251765813846,False,True
DiskHealthPrediction,tabular,test,ovrbench,g62,35,0.1692,LOF_k50,LOF_k10,0.9857,0.5162,0.0037,0.4696,0.9978,live,LOF_k50|LOF_k10|LOF_k35|LOF|KNN_k10,0.8129032258064517,0.9143988269794722,0.9143988269794722,True,False
DragonFlySystem,tabular,test,oddbench,g63,36,0.2465,COPOD,PCA,0.4182,0.1912,0.0594,0.2271,0.7392,live,COPOD|PCA|PCA_c0.3|ECOD|PCA_c0.7,0.3663032073369777,0.6210175457913418,0.6210175457913418,False,True
ECGAnomaly,tabular,test,ovrbench,g65,36,0.2494,LOF_k10,LOF,0.9679,0.7015,0.3941,0.2665,0.9964,live,LOF_k10|LOF|LOF_k35|LOF_k50|KNN_k3,0.9712172657378136,0.9319312726846972,0.9712172657378136,True,False
EEGEyeState,tabular,test,ovrbench,g66,36,0.25,LOF_k3,LOF_k10,0.6864,0.1808,0.0454,0.5056,0.8821,live,LOF_k3|LOF_k10|LOF|KNN_k3|LOF_k35,0.5322811447811449,0.5329394202441078,0.5329394202441078,False,True
ElectionVoterLists,tabular,test,oddbench,g67,36,0.2276,HBOS_b20,HBOS_b50,1.0,0.4135,-0.062,0.5865,1.0,live,HBOS_b20|HBOS_b50|HBOS_b100|HBOS|HBOS_b5,0.9797791613105782,0.998750081452038,0.998750081452038,True,False
ElectronicCommerceAnomalies,tabular,test,ovrbench,g68,35,0.2482,LOF_k3,LOF_k10,0.2745,-0.0186,-0.0859,0.293,0.7232,live,LOF_k3|LOF_k10|LOF|CBLOF_c32|LOF_k35,0.5129839311139739,0.6096684520984473,0.6096684520984473,False,True
EmailSpamDetection,tabular,test,oddbench,g69,36,0.25,HBOS_b100,HBOS_b50,0.5135,0.1789,-0.0163,0.3347,0.818,live,HBOS_b100|HBOS_b50|HBOS_b20|HBOS|HBOS_b5,0.7533309558481184,0.6710006240898689,0.7533309558481184,False,True
EmployeePerformance,tabular,test,ovrbench,g70,35,0.2496,PCA_c0.3,KNN_k3,0.3054,0.1285,-0.0517,0.1768,0.7268,live,PCA_c0.3|KNN_k3|ECOD|LOF_k35|LOF,0.5642971969626739,0.446680347556402,0.5642971969626739,False,True
EnvironmentalConcernSurvey,tabular,test,oddbench,g71,36,0.2495,HBOS_b5,HBOS_b20,0.2511,0.0792,-0.0172,0.172,0.7139,live,HBOS_b5|HBOS_b20|HBOS|PCA_c0.9|HBOS_b50,0.6740396655746828,0.5882293419005578,0.6740396655746828,False,True
EpidemiologyCases,tabular,test,oddbench,g72,36,0.0428,HBOS_b100,HBOS_b50,0.5925,0.3265,0.0157,0.2661,0.9408,live,HBOS_b100|HBOS_b50|HBOS_b20|HBOS_b5|HBOS,0.8607563607563606,0.9197851697851698,0.9197851697851698,True,False
EventOutcome,tabular,test,oddbench,g73,35,0.0375,COPOD,PCA_c0.3,0.0868,0.0394,0.0064,0.0474,0.8409,floor,COPOD|PCA_c0.3|LODA|KNN_k200|KNN_k100,0.7950348970757134,0.7147716229348882,0.7950348970757134,False,False
ExamPerformance,tabular,test,oddbench,g74,35,0.1244,PCA,PCA_c0.7,1.0,0.7314,0.209,0.2686,1.0,live,PCA|PCA_c0.7|PCA_c0.3|HBOS|HBOS_b20,0.944017094017094,0.9938034188034188,0.9938034188034188,True,False
FICO-HELOC-cleaned,tabular,test,ovrbench,g77,35,0.2498,KNN_k200,KNN_k100,0.0547,0.0072,-0.0691,0.0475,0.5654,floor,KNN_k200|KNN_k100|KNN_k50|KNN_k35|CBLOF,0.5571220122290161,0.4679231517509727,0.5571220122290161,False,False
FakeNewsPropagation,tabular,test,ovrbench,g75,36,0.25,HBOS,HBOS_b20,0.3128,0.2035,0.0811,0.1093,0.7982,live,HBOS|HBOS_b20|IF_n300|IForest|KNN_k3,0.6551526067554538,0.7436685659525584,0.7436685659525584,False,True
FantasyFootball,tabular,test,oddbench,g76,35,0.25,PCA_c0.3,PCA,0.6266,0.2459,0.0293,0.3807,0.9507,live,PCA_c0.3|PCA|PCA_c0.99|LOF_k3|PCA_c0.9,0.9676852875684996,0.5038289667272844,0.9676852875684996,True,False
FinancialIndicators1,tabular,test,ovrbench,g78,36,0.25,PCA_c0.3,PCA,0.1212,0.0465,0.0076,0.0747,0.5795,live,PCA_c0.3|PCA|COPOD|IF_n300|IForest,0.5607750720083792,0.5733961770096885,0.5733961770096885,False,False
FinancialMetricsAnomaly,tabular,test,ovrbench,g79,35,0.2498,HBOS_b20,HBOS_b100,0.0489,0.0079,-0.0153,0.041,0.5625,floor,HBOS_b20|HBOS_b100|HBOS|HBOS_b50|HBOS_b5,0.5918437429917023,0.5673840048840049,0.5918437429917023,False,False
FinancialTransaction1,tabular,test,ovrbench,g80,36,0.1611,HBOS,HBOS_b20,0.0553,-0.0063,-0.0386,0.0616,0.6233,floor,HBOS|HBOS_b20|HBOS_b50|HBOS_b100|ECOD,0.4500181635170623,0.5883333459468868,0.5883333459468868,False,False
FinancialTransaction4,tabular,test,ovrbench,g81,36,0.25,LOF_k3,LOF_k10,0.1893,0.0762,-0.0228,0.1131,0.6853,live,LOF_k3|LOF_k10|LOF|KNN_k3|LOF_k100,0.5604565392062593,0.599206610554231,0.599206610554231,False,True
FinancialTransactionAnomalies,tabular,test,oddbench,g82,35,0.25,LOF_k3,HBOS_b100,0.0362,-0.0044,-0.0272,0.0406,0.5236,floor,LOF_k3|HBOS_b100|KNN_k3|LOF_k200|LOF_k50,0.4804659037332305,0.5136972880961566,0.5136972880961566,False,False
FireRiskAnalysis,tabular,test,ovrbench,g83,35,0.1087,COPOD,IF_n300,0.0625,0.031,0.0017,0.0315,0.6284,floor,COPOD|IF_n300|LODA_b50|IForest|HBOS_b5,0.5723316458366292,0.6081755699695899,0.6081755699695899,False,False
FishingAnomalies,tabular,test,oddbench,g84,35,0.1252,LOF_k100,KNN_k3,0.1794,0.0663,-0.022,0.1131,0.7052,live,LOF_k100|KNN_k3|KNN_k35|KNN|KNN_k10,0.5171448292592764,0.5019248763920336,0.5171448292592764,False,True
FootballBetting,tabular,test,ovrbench,g85,35,0.2498,HBOS_b100,HBOS_b50,0.136,-0.0181,-0.1205,0.1541,0.6843,live,HBOS_b100|HBOS_b50|KNN_k100|LOF_k100|KNN_k200,0.4085929647061034,0.9942977388232864,0.9942977388232864,True,False
