dataset,detector,subset,K,selection,n_train,n_anom,n_norm,pseudo_auc
synth_blobs,IForest,0,30,composite_top_quartile,1216,40,304,0.9890625
synth_blobs,IForest,1,30,composite_top_quartile,1216,40,304,0.9958059210526315
synth_blobs,IForest,2,30,composite_top_quartile,1216,40,304,0.9879111842105264
synth_blobs,IForest,3,30,composite_top_quartile,1216,40,304,0.9957236842105264
synth_blobs,IForest,4,30,composite_top_quartile,1216,40,304,0.9947368421052633
synth_blobs,IForest,5,30,composite_top_quartile,1216,40,304,0.9957236842105264
synth_blobs,IForest,6,30,composite_top_quartile,1216,40,304,0.9943256578947368
synth_blobs,IForest,7,30,composite_top_quartile,1216,40,304,0.9901315789473684
synth_blobs,IForest,8,30,composite_top_quartile,1216,40,304,0.9908717105263158
synth_blobs,IForest,9,30,composite_top_quartile,1216,40,304,0.9883223684210527
synth_blobs,IForest,10,30,composite_top_quartile,1216,40,304,0.9922697368421052
synth_blobs,IForest,11,30,composite_top_quartile,1216,40,304,0.9912006578947368
synth_blobs,IForest,12,30,composite_top_quartile,1216,40,304,0.9916940789473685
synth_blobs,IForest,13,30,composite_top_quartile,1216,40,304,0.9922697368421052
synth_blobs,IForest,14,30,composite_top_quartile,1216,40,304,0.9895559210526316
synth_blobs,LOF,0,30,composite_top_quartile,1216,40,304,0.9905427631578948
synth_blobs,LOF,1,30,composite_top_quartile,1216,40,304,0.9953947368421052
synth_blobs,LOF,2,30,composite_top_quartile,1216,40,304,0.9896381578947367
synth_blobs,LOF,3,30,composite_top_quartile,1216,40,304,0.9974506578947369
synth_blobs,LOF,4,30,composite_top_quartile,1216,40,304,0.9972039473684211
synth_blobs,LOF,5,30,composite_top_quartile,1216,40,304,0.9971217105263158
synth_blobs,LOF,6,30,composite_top_quartile,1216,40,304,0.9945723684210526
synth_blobs,LOF,7,30,composite_top_quartile,1216,40,304,0.9948190789473684
synth_blobs,LOF,8,30,composite_top_quartile,1216,40,304,0.995970394736842
synth_blobs,LOF,9,30,composite_top_quartile,1216,40,304,0.9942434210526316
synth_blobs,LOF,10,30,composite_top_quartile,1216,40,304,0.9937499999999999
synth_blobs,LOF,11,30,composite_top_quartile,1216,40,304,0.9938322368421053
synth_blobs,LOF,12,30,composite_top_quartile,1216,40,304,0.9906250000000001
synth_blobs,LOF,13,30,composite_top_quartile,1216,40,304,0.9931743421052632
synth_blobs,LOF,14,30,composite_top_quartile,1216,40,304,0.9939967105263159
synth_blobs,KNN,0,30,composite_top_quartile,1216,40,304,0.9905427631578947
synth_blobs,KNN,1,30,composite_top_quartile,1216,40,304,0.9957236842105263
synth_blobs,KNN,2,30,composite_top_quartile,1216,40,304,0.9885690789473685
synth_blobs,KNN,3,30,composite_top_quartile,1216,40,304,0.995641447368421
synth_blobs,KNN,4,30,composite_top_quartile,1216,40,304,0.996217105263158
synth_blobs,KNN,5,30,composite_top_quartile,1216,40,304,0.9958059210526317
synth_blobs,KNN,6,30,composite_top_quartile,1216,40,304,0.9947368421052633
synth_blobs,KNN,7,30,composite_top_quartile,1216,40,304,0.9925986842105263
synth_blobs,KNN,8,30,composite_top_quartile,1216,40,304,0.9947368421052631
synth_blobs,KNN,9,30,composite_top_quartile,1216,40,304,0.9933388157894737
synth_blobs,KNN,10,30,composite_top_quartile,1216,40,304,0.9935855263157896
synth_blobs,KNN,11,30,composite_top_quartile,1216,40,304,0.9926809210526316
synth_blobs,KNN,12,30,composite_top_quartile,1216,40,304,0.9898848684210526
synth_blobs,KNN,13,30,composite_top_quartile,1216,40,304,0.9931743421052632
synth_blobs,KNN,14,30,composite_top_quartile,1216,40,304,0.9930098684210527
synth_blobs,OCSVM,0,30,composite_top_quartile,1216,40,304,0.9913651315789473
synth_blobs,OCSVM,1,30,composite_top_quartile,1216,40,304,0.9967927631578948
synth_blobs,OCSVM,2,30,composite_top_quartile,1216,40,304,0.9888157894736842
synth_blobs,OCSVM,3,30,composite_top_quartile,1216,40,304,0.996875
synth_blobs,OCSVM,4,30,composite_top_quartile,1216,40,304,0.9970394736842105
synth_blobs,OCSVM,5,30,composite_top_quartile,1216,40,304,0.9965460526315789
synth_blobs,OCSVM,6,30,composite_top_quartile,1216,40,304,0.9951480263157895
synth_blobs,OCSVM,7,30,composite_top_quartile,1216,40,304,0.9939144736842106
synth_blobs,OCSVM,8,30,composite_top_quartile,1216,40,304,0.9953125
synth_blobs,OCSVM,9,30,composite_top_quartile,1216,40,304,0.9948190789473684
synth_blobs,OCSVM,10,30,composite_top_quartile,1216,40,304,0.9941611842105263
synth_blobs,OCSVM,11,30,composite_top_quartile,1216,40,304,0.9938322368421053
synth_blobs,OCSVM,12,30,composite_top_quartile,1216,40,304,0.9911184210526316
synth_blobs,OCSVM,13,30,composite_top_quartile,1216,40,304,0.9921052631578948
synth_blobs,OCSVM,14,30,composite_top_quartile,1216,40,304,0.9949013157894736
synth_blobs,ECOD,0,30,composite_top_quartile,1216,40,304,0.9796874999999999
synth_blobs,ECOD,1,30,composite_top_quartile,1216,40,304,0.9864309210526316
synth_blobs,ECOD,2,30,composite_top_quartile,1216,40,304,0.9783717105263159
synth_blobs,ECOD,3,30,composite_top_quartile,1216,40,304,0.9875822368421052
synth_blobs,ECOD,4,30,composite_top_quartile,1216,40,304,0.9834703947368422
synth_blobs,ECOD,5,30,composite_top_quartile,1216,40,304,0.986842105263158
synth_blobs,ECOD,6,30,composite_top_quartile,1216,40,304,0.9845394736842106
synth_blobs,ECOD,7,30,composite_top_quartile,1216,40,304,0.9825657894736841
synth_blobs,ECOD,8,30,composite_top_quartile,1216,40,304,0.9842105263157894
synth_blobs,ECOD,9,30,composite_top_quartile,1216,40,304,0.9830592105263158
synth_blobs,ECOD,10,30,composite_top_quartile,1216,40,304,0.9835526315789475
synth_blobs,ECOD,11,30,composite_top_quartile,1216,40,304,0.9848684210526316
synth_blobs,ECOD,12,30,composite_top_quartile,1216,40,304,0.9816611842105264
synth_blobs,ECOD,13,30,composite_top_quartile,1216,40,304,0.9814967105263158
synth_blobs,ECOD,14,30,composite_top_quartile,1216,40,304,0.9828947368421053
synth_blobs,COPOD,0,30,composite_top_quartile,1216,40,304,0.9860197368421053
synth_blobs,COPOD,1,30,composite_top_quartile,1216,40,304,0.9903782894736842
synth_blobs,COPOD,2,30,composite_top_quartile,1216,40,304,0.981907894736842
synth_blobs,COPOD,3,30,composite_top_quartile,1216,40,304,0.9935032894736842
synth_blobs,COPOD,4,30,composite_top_quartile,1216,40,304,0.9898026315789474
synth_blobs,COPOD,5,30,composite_top_quartile,1216,40,304,0.9914473684210526
synth_blobs,COPOD,6,30,composite_top_quartile,1216,40,304,0.9902138157894737
synth_blobs,COPOD,7,30,composite_top_quartile,1216,40,304,0.9896381578947369
synth_blobs,COPOD,8,30,composite_top_quartile,1216,40,304,0.9912006578947368
synth_blobs,COPOD,9,30,composite_top_quartile,1216,40,304,0.9899671052631578
synth_blobs,COPOD,10,30,composite_top_quartile,1216,40,304,0.9903782894736843
synth_blobs,COPOD,11,30,composite_top_quartile,1216,40,304,0.9907072368421053
synth_blobs,COPOD,12,30,composite_top_quartile,1216,40,304,0.9865131578947368
synth_blobs,COPOD,13,30,composite_top_quartile,1216,40,304,0.9841282894736842
synth_blobs,COPOD,14,30,composite_top_quartile,1216,40,304,0.9879111842105264
synth_blobs,HBOS,0,30,composite_top_quartile,1216,40,304,0.9740131578947369
synth_blobs,HBOS,1,30,composite_top_quartile,1216,40,304,0.984046052631579
synth_blobs,HBOS,2,30,composite_top_quartile,1216,40,304,0.9773848684210525
synth_blobs,HBOS,3,30,composite_top_quartile,1216,40,304,0.985608552631579
synth_blobs,HBOS,4,30,composite_top_quartile,1216,40,304,0.9810855263157895
synth_blobs,HBOS,5,30,composite_top_quartile,1216,40,304,0.985608552631579
synth_blobs,HBOS,6,30,composite_top_quartile,1216,40,304,0.9821546052631579
synth_blobs,HBOS,7,30,composite_top_quartile,1216,40,304,0.9830592105263157
synth_blobs,HBOS,8,30,composite_top_quartile,1216,40,304,0.9817434210526315
synth_blobs,HBOS,9,30,composite_top_quartile,1216,40,304,0.98125
synth_blobs,HBOS,10,30,composite_top_quartile,1216,40,304,0.9775493421052631
synth_blobs,HBOS,11,30,composite_top_quartile,1216,40,304,0.9822368421052631
synth_blobs,HBOS,12,30,composite_top_quartile,1216,40,304,0.9821546052631579
synth_blobs,HBOS,13,30,composite_top_quartile,1216,40,304,0.9820723684210526
synth_blobs,HBOS,14,30,composite_top_quartile,1216,40,304,0.9881578947368421
synth_blobs,PCA,0,30,composite_top_quartile,1216,40,304,0.9848684210526315
synth_blobs,PCA,1,30,composite_top_quartile,1216,40,304,0.9908717105263158
synth_blobs,PCA,2,30,composite_top_quartile,1216,40,304,0.9846217105263158
synth_blobs,PCA,3,30,composite_top_quartile,1216,40,304,0.9924342105263158
synth_blobs,PCA,4,30,composite_top_quartile,1216,40,304,0.9870065789473684
synth_blobs,PCA,5,30,composite_top_quartile,1216,40,304,0.9902138157894737
synth_blobs,PCA,6,30,composite_top_quartile,1216,40,304,0.9898848684210526
synth_blobs,PCA,7,30,composite_top_quartile,1216,40,304,0.9880756578947368
synth_blobs,PCA,8,30,composite_top_quartile,1216,40,304,0.9907072368421053
synth_blobs,PCA,9,30,composite_top_quartile,1216,40,304,0.9898026315789473
synth_blobs,PCA,10,30,composite_top_quartile,1216,40,304,0.9886513157894736
synth_blobs,PCA,11,30,composite_top_quartile,1216,40,304,0.9896381578947369
synth_blobs,PCA,12,30,composite_top_quartile,1216,40,304,0.9854440789473684
synth_blobs,PCA,13,30,composite_top_quartile,1216,40,304,0.9896381578947369
synth_blobs,PCA,14,30,composite_top_quartile,1216,40,304,0.9898026315789473
synth_blobs,CBLOF,0,30,composite_top_quartile,1216,40,304,0.9925986842105263
synth_blobs,CBLOF,1,30,composite_top_quartile,1216,40,304,0.9971217105263158
synth_blobs,CBLOF,2,30,composite_top_quartile,1216,40,304,
synth_blobs,CBLOF,3,30,composite_top_quartile,1216,40,304,0.9965460526315789
synth_blobs,CBLOF,4,30,composite_top_quartile,1216,40,304,0.9972861842105264
synth_blobs,CBLOF,5,30,composite_top_quartile,1216,40,304,0.9969572368421052
synth_blobs,CBLOF,6,30,composite_top_quartile,1216,40,304,0.9953947368421052
synth_blobs,CBLOF,7,30,composite_top_quartile,1216,40,304,0.9945723684210526
synth_blobs,CBLOF,8,30,composite_top_quartile,1216,40,304,0.9939967105263158
synth_blobs,CBLOF,9,30,composite_top_quartile,1216,40,304,0.9947368421052631
synth_blobs,CBLOF,10,30,composite_top_quartile,1216,40,304,0.9958881578947368
synth_blobs,CBLOF,11,30,composite_top_quartile,1216,40,304,0.9940789473684211
synth_blobs,CBLOF,12,30,composite_top_quartile,1216,40,304,0.9889802631578948
synth_blobs,CBLOF,13,30,composite_top_quartile,1216,40,304,0.9942434210526316
synth_blobs,CBLOF,14,30,composite_top_quartile,1216,40,304,0.9944901315789474
synth_blobs,LODA,0,30,composite_top_quartile,1216,40,304,0.9706414473684211
synth_blobs,LODA,1,30,composite_top_quartile,1216,40,304,0.9783717105263158
synth_blobs,LODA,2,30,composite_top_quartile,1216,40,304,0.977796052631579
synth_blobs,LODA,3,30,composite_top_quartile,1216,40,304,0.9967105263157895
synth_blobs,LODA,4,30,composite_top_quartile,1216,40,304,0.9740131578947369
synth_blobs,LODA,5,30,composite_top_quartile,1216,40,304,0.9937499999999999
synth_blobs,LODA,6,30,composite_top_quartile,1216,40,304,0.9841282894736842
synth_blobs,LODA,7,30,composite_top_quartile,1216,40,304,0.9715460526315789
synth_blobs,LODA,8,30,composite_top_quartile,1216,40,304,0.9789473684210526
synth_blobs,LODA,9,30,composite_top_quartile,1216,40,304,0.9834703947368421
synth_blobs,LODA,10,30,composite_top_quartile,1216,40,304,0.978125
synth_blobs,LODA,11,30,composite_top_quartile,1216,40,304,0.9885690789473685
synth_blobs,LODA,12,30,composite_top_quartile,1216,40,304,0.9740953947368421
synth_blobs,LODA,13,30,composite_top_quartile,1216,40,304,0.9806743421052633
synth_blobs,LODA,14,30,composite_top_quartile,1216,40,304,0.9672697368421052
synth_two_moons,IForest,0,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,IForest,1,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,IForest,2,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,IForest,3,30,composite_top_quartile,1204,55,301,0.9975838115372999
synth_two_moons,IForest,4,30,composite_top_quartile,1204,55,301,0.9974025974025974
synth_two_moons,IForest,5,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,IForest,6,30,composite_top_quartile,1204,55,301,0.9923286016309273
synth_two_moons,IForest,7,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,IForest,8,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,IForest,9,30,composite_top_quartile,1204,55,301,0.9968589549984899
synth_two_moons,IForest,10,30,composite_top_quartile,1204,55,301,0.9971005738447599
synth_two_moons,IForest,11,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,IForest,12,30,composite_top_quartile,1204,55,301,0.9957716701902749
synth_two_moons,IForest,13,30,composite_top_quartile,1204,55,301,0.9952280277861674
synth_two_moons,IForest,14,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,LOF,0,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,LOF,1,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,LOF,2,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,LOF,3,30,composite_top_quartile,1204,55,301,0.9995771670190274
synth_two_moons,LOF,4,30,composite_top_quartile,1204,55,301,0.9974630021141648
synth_two_moons,LOF,5,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,LOF,6,30,composite_top_quartile,1204,55,301,0.9943823618242223
synth_two_moons,LOF,7,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,LOF,8,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,LOF,9,30,composite_top_quartile,1204,55,301,0.999637571730595
synth_two_moons,LOF,10,30,composite_top_quartile,1204,55,301,0.9971609785563273
synth_two_moons,LOF,11,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,LOF,12,30,composite_top_quartile,1204,55,301,0.999154334038055
synth_two_moons,LOF,13,30,composite_top_quartile,1204,55,301,0.9974630021141649
synth_two_moons,LOF,14,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,KNN,0,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,KNN,1,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,KNN,2,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,KNN,3,30,composite_top_quartile,1204,55,301,0.99951676230746
synth_two_moons,KNN,4,30,composite_top_quartile,1204,55,301,0.9968589549984899
synth_two_moons,KNN,5,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,KNN,6,30,composite_top_quartile,1204,55,301,0.9941407429779523
synth_two_moons,KNN,7,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,KNN,8,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,KNN,9,30,composite_top_quartile,1204,55,301,0.99951676230746
synth_two_moons,KNN,10,30,composite_top_quartile,1204,55,301,0.9968589549984899
synth_two_moons,KNN,11,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,KNN,12,30,composite_top_quartile,1204,55,301,0.9992751434611901
synth_two_moons,KNN,13,30,composite_top_quartile,1204,55,301,0.9971005738447599
synth_two_moons,KNN,14,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,OCSVM,0,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,OCSVM,1,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,OCSVM,2,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,OCSVM,3,30,composite_top_quartile,1204,55,301,0.99951676230746
synth_two_moons,OCSVM,4,30,composite_top_quartile,1204,55,301,0.9987315010570824
synth_two_moons,OCSVM,5,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,OCSVM,6,30,composite_top_quartile,1204,55,301,0.9967381455753549
synth_two_moons,OCSVM,7,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,OCSVM,8,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,OCSVM,9,30,composite_top_quartile,1204,55,301,0.99951676230746
synth_two_moons,OCSVM,10,30,composite_top_quartile,1204,55,301,0.9987315010570824
synth_two_moons,OCSVM,11,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,OCSVM,12,30,composite_top_quartile,1204,55,301,0.9993355481727575
synth_two_moons,OCSVM,13,30,composite_top_quartile,1204,55,301,0.99782543038357
synth_two_moons,OCSVM,14,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,ECOD,0,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,ECOD,1,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,ECOD,2,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,ECOD,3,30,composite_top_quartile,1204,55,301,0.9987315010570824
synth_two_moons,ECOD,4,30,composite_top_quartile,1204,55,301,0.9975234068257324
synth_two_moons,ECOD,5,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,ECOD,6,30,composite_top_quartile,1204,55,301,0.9943823618242223
synth_two_moons,ECOD,7,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,ECOD,8,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,ECOD,9,30,composite_top_quartile,1204,55,301,0.9987315010570824
synth_two_moons,ECOD,10,30,composite_top_quartile,1204,55,301,0.9975234068257324
synth_two_moons,ECOD,11,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,ECOD,12,30,composite_top_quartile,1204,55,301,0.9972213832678949
synth_two_moons,ECOD,13,30,composite_top_quartile,1204,55,301,0.9960132890365448
synth_two_moons,ECOD,14,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,COPOD,0,30,composite_top_quartile,1204,55,301,0.9998187858652975
synth_two_moons,COPOD,1,30,composite_top_quartile,1204,55,301,0.9998187858652975
synth_two_moons,COPOD,2,30,composite_top_quartile,1204,55,301,0.9998187858652975
synth_two_moons,COPOD,3,30,composite_top_quartile,1204,55,301,0.99734219269103
synth_two_moons,COPOD,4,30,composite_top_quartile,1204,55,301,0.9970401691331925
synth_two_moons,COPOD,5,30,composite_top_quartile,1204,55,301,0.9998187858652975
synth_two_moons,COPOD,6,30,composite_top_quartile,1204,55,301,0.9928118393234672
synth_two_moons,COPOD,7,30,composite_top_quartile,1204,55,301,0.9996979764421625
synth_two_moons,COPOD,8,30,composite_top_quartile,1204,55,301,0.9995771670190275
synth_two_moons,COPOD,9,30,composite_top_quartile,1204,55,301,0.9974025974025974
synth_two_moons,COPOD,10,30,composite_top_quartile,1204,55,301,0.9971005738447598
synth_two_moons,COPOD,11,30,composite_top_quartile,1204,55,301,0.9999395952884325
synth_two_moons,COPOD,12,30,composite_top_quartile,1204,55,301,0.9949864089398973
synth_two_moons,COPOD,13,30,composite_top_quartile,1204,55,301,0.9948655995167623
synth_two_moons,COPOD,14,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,HBOS,0,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,HBOS,1,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,HBOS,2,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,HBOS,3,30,composite_top_quartile,1204,55,301,0.9982482633645424
synth_two_moons,HBOS,4,30,composite_top_quartile,1204,55,301,0.9988523104802173
synth_two_moons,HBOS,5,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,HBOS,6,30,composite_top_quartile,1204,55,301,0.9976442162488675
synth_two_moons,HBOS,7,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,HBOS,8,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,HBOS,9,30,composite_top_quartile,1204,55,301,0.9983086680761099
synth_two_moons,HBOS,10,30,composite_top_quartile,1204,55,301,0.99879190576865
synth_two_moons,HBOS,11,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,HBOS,12,30,composite_top_quartile,1204,55,301,0.9967985502869223
synth_two_moons,HBOS,13,30,composite_top_quartile,1204,55,301,0.9974630021141649
synth_two_moons,HBOS,14,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,PCA,0,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,PCA,1,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,PCA,2,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,PCA,3,30,composite_top_quartile,1204,55,301,0.999879190576865
synth_two_moons,PCA,4,30,composite_top_quartile,1204,55,301,0.9968589549984899
synth_two_moons,PCA,5,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,PCA,6,30,composite_top_quartile,1204,55,301,0.9961945031712474
synth_two_moons,PCA,7,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,PCA,8,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,PCA,9,30,composite_top_quartile,1204,55,301,0.999879190576865
synth_two_moons,PCA,10,30,composite_top_quartile,1204,55,301,0.9969193597100574
synth_two_moons,PCA,11,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,PCA,12,30,composite_top_quartile,1204,55,301,0.9990939293264874
synth_two_moons,PCA,13,30,composite_top_quartile,1204,55,301,0.9988523104802175
synth_two_moons,PCA,14,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,CBLOF,0,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,CBLOF,1,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,CBLOF,2,30,composite_top_quartile,1204,55,301,1.0
synth_two_moons,CBLOF,3,30,composite_top_quartile,1204,55,301,0.9990335246149199
synth_two_moons,CBLOF,4,30,composite_top_quartile,1204,55,301,0.9968589549984899
synth_two_moons,CBLOF,5,30,composite_top_quartile,1204,55,301,1.0
