corpus,dataset,truefam,reg_random,reg_beta1,reg_matched,reg_em,reg_mv,reg_consensus,reg_model_centrality,reg_hits
ovrbench,FinancialTransaction1,global,0.06695754296153547,0.057360732395833156,0.057360732395833156,0.05962259604015961,0.05962259604015961,0.10804151326841796,0.10804151326841796,0.06324888368898715
oddbench,ArtSalesPlatform,global,0.09784585703047358,0.1030984037978637,0.16066840378309546,0.1030984037978637,0.16071969002226727,0.058743210305485405,0.058743210305485405,0.058743210305485405
tsbad_m,103_SVDB_id_20_Medical_tr_12167_1st_1226,local,0.05929053580566883,0.0,0.0,0.045596949682462695,0.045596949682462695,0.07469586710301018,0.07469586710301018,0.07303165235329104
ovrbench,visualizing_soil,global,0.5915000100925323,0.5769539622518834,0.5769539622518834,0.0,0.0,0.5448527464437041,0.5448527464437041,0.5448527464437041
ovrbench,AbstractAnomalyBatch,local,0.635291181365085,0.8824316690073153,0.8715851259910832,0.8703356990163809,0.8703356990163809,0.8824316690073153,0.9359243512029548,0.9359243512029548
ovrbench,GamingBehavior,local,0.3436428076078102,0.3009563002803129,0.3946529307284655,0.4257380093034006,0.4257380093034006,0.3946529307284655,0.3946529307284655,0.3946529307284655
oddbench,GeneticAnalysis,global,0.08392918634949455,0.05156207522543253,0.05156207522543253,0.09924557412260428,0.09924557412260428,0.09823158709609567,0.09823158709609567,0.11084032220439154
oddbench,AxieInfinityBug,global,0.10156357365777947,0.09407121346778916,0.043866276594423166,0.05824868947245928,0.043866276594423166,0.13094037701959102,0.13094037701959102,0.13094037701959102
oddbench,RealEstateBlockType,global,0.09411113529387068,0.01732044233409953,0.04167847856628333,0.026901463297037922,0.01732044233409953,0.04167847856628333,0.04167847856628333,0.04167847856628333
oddbench,WaterPointFunctionality,local,0.09832686877689234,0.0,0.0,0.05772271854447303,0.05772271854447303,0.10135243197901671,0.10135243197901671,0.10135243197901671
oddbench,SMSClassification,global,0.2782235435915583,0.4520885863648636,0.07119140031766896,0.07119140031766896,0.0,0.1866332671158085,0.1866332671158085,0.1866332671158085
ovrbench,KPIData,local,0.08232908194895038,0.09676018356074964,0.09676018356074964,0.08498857559142758,0.08498857559142758,0.11552353084555361,0.11552353084555361,0.11552353084555361
ovrbench,ShuttleOperations,local,0.5366643405160895,0.0,0.0,0.037096415883218326,0.037096415883218326,0.7238256989407665,0.7238256989407665,0.7238256989407665
oddbench,CasePriority,local,0.1480413220106277,0.1283025771709303,0.1283025771709303,0.1283025771709303,0.1283025771709303,0.021461865812183234,0.021461865812183234,0.2178654089516807
tsbad_m,112_SVDB_id_29_Medical_tr_8226_1st_8326.,global,0.058925054470412595,0.04822041738971427,0.04822041738971427,0.05757844543117656,0.05757844543117656,0.062320454513481074,0.062320454513481074,0.062320454513481074
