modality,seed,dataset,regret,pick,true_best,best_auc,pick_auc,rand_regret,best_regime,best_regime_regret,category,regret_hard_K30,regret_hard_K50,regret_random_K30,regret_random_K50,regret_smallest_K30,regret_smallest_K50,rho_hard_K30,rho_hard_K50,rho_random_K30,rho_random_K50,rho_smallest_K30,rho_smallest_K50
tabular,3,36_speech,0.0,LOF,LOF,0.5231204070096099,0.5231204070096099,0.031337227561082814,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.26666666666666666,0.0,0.5,0.6333333333333333,0.7
tabular,3,37_Stamps,0.02809573361082196,LOF,PCA,0.9640998959417273,0.9360041623309053,0.018210197710717968,smallest_K30,0.007804370447450415,ill_posed,0.02809573361082196,0.02809573361082196,0.02809573361082196,0.02809573361082196,0.007804370447450415,0.007804370447450415,0.16666666666666669,0.06666666666666667,0.016666666666666666,0.2333333333333333,0.33333333333333337,0.33333333333333337
tabular,3,38_thyroid,0.02178295932678831,LOF,HBOS,0.9927390135577373,0.970956054230949,0.029263090229079136,hard_K30,0.02178295932678831,flip,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.02178295932678831,-0.15,-0.31666666666666665,0.13333333333333333,0.15,-0.08333333333333334,0.5499999999999999
tabular,3,39_vertebral,0.06825396825396823,IForest,LOF,0.557936507936508,0.4896825396825397,0.08187830687830688,random_K30,0.06825396825396823,flip,0.11071428571428565,0.11071428571428565,0.06825396825396823,0.06825396825396823,0.09047619047619049,0.09047619047619049,0.19999999999999998,0.21666666666666667,0.43333333333333335,0.43333333333333335,0.45,0.45
tabular,3,40_vowels,0.002695035460992923,LOF,KNN,0.9719148936170212,0.9692198581560283,0.218983451536643,random_K30,0.0,ok,0.002695035460992923,0.002695035460992923,0.0,0.002695035460992923,0.0,0.002695035460992923,0.9666666666666667,0.9666666666666667,0.9833333333333333,0.9500000000000001,0.9666666666666667,0.9833333333333333
tabular,3,41_Waveform,0.02479820627802698,KNN,CBLOF,0.8148729446935725,0.7900747384155455,0.09423351602723806,hard_K50,0.02479820627802698,flip,0.11165919282511216,0.02479820627802698,0.02479820627802698,0.02479820627802698,0.1617339312406576,0.02479820627802698,-0.6,0.7,0.5,0.75,-0.6166666666666666,0.7166666666666667
tabular,3,42_WBC,0.0,CBLOF,CBLOF,0.9976744186046511,0.9976744186046511,0.01033591731266148,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0046511627906975495,0.0046511627906975495,0.36604030822626193,0.297939785765562,0.314964916380737,0.314964916380737,0.4171157000717869,0.4171157000717869
tabular,3,43_WDBC,0.009722222222222188,IForest,CBLOF,1.0,0.9902777777777778,0.010185185185185186,hard_K30,0.0,ok,0.0,0.0,0.04583333333333328,0.04583333333333328,0.009722222222222188,0.009722222222222188,0.6272087408492496,0.8306277919354926,-0.4407412773535268,-0.4407412773535268,-0.7628214415734117,-0.7628214415734117
tabular,3,44_Wilt,0.10428697456966163,KNN,LOF,0.8817725802396,0.7774856056699384,0.359058921690772,hard_K30,0.0,weighting_failure,0.0,0.0,0.0,0.10428697456966163,0.10428697456966163,0.10428697456966163,0.5666666666666667,0.7833333333333333,0.6333333333333333,0.7166666666666667,0.38333333333333336,0.11666666666666665
tabular,3,47_yeast,0.03356076158273957,LOF,CBLOF,0.4905607213299521,0.4569999597472125,0.07077893616355158,hard_K30,0.03356076158273957,flip,0.03356076158273957,0.03356076158273957,0.03356076158273957,0.03356076158273957,0.07176065692549205,0.03356076158273957,0.2833333333333333,0.7999999999999999,0.4666666666666666,0.5833333333333334,-0.45,0.2333333333333333
tabular,3,6_cardio,0.014968415270530055,LOF,IForest,0.9608452348255974,0.9458768195550673,0.039244884647074985,hard_K30,0.014968415270530055,flip,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.04296553144740456,,,,,,
tabular,4,14_glass,0.03252032520325199,CBLOF,KNN,0.8943089430894309,0.8617886178861789,0.10689551339957848,hard_K30,0.03252032520325199,flip,0.03252032520325199,0.03252032520325199,0.14092140921409213,0.14092140921409213,0.03252032520325199,0.03252032520325199,0.5666666666666667,0.5666666666666667,0.5333333333333333,0.5333333333333333,0.7666666666666667,0.7166666666666667
tabular,4,18_Ionosphere,0.014462081128747695,CBLOF,LOF,0.9590828924162257,0.944620811287478,0.09592396629433653,hard_K30,0.0,weighting_failure,0.0,0.0,0.014462081128747695,0.014462081128747695,0.014462081128747695,0.014462081128747695,0.8166666666666667,0.8166666666666667,0.9333333333333332,0.9333333333333332,0.3,0.33333333333333337
tabular,4,19_landsat,0.00794419956605219,LOF,KNN,0.7632882755458699,0.7553440759798177,0.20153471276732005,hard_K30,0.00794419956605219,ok,0.00794419956605219,0.00794419956605219,0.00794419956605219,0.00794419956605219,0.00794419956605219,0.00794419956605219,0.9333333333333332,0.8499999999999999,0.9166666666666666,0.8666666666666667,0.8666666666666667,0.8666666666666667
tabular,4,20_letter,0.0,LOF,LOF,0.8941666666666667,0.8941666666666667,0.2214814814814815,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.014766666666666595,0.6333333333333333,0.75,0.8333333333333333,0.7333333333333334,0.8833333333333333,0.9500000000000001
tabular,4,22_magic.gamma,0.01137781878693489,LOF,KNN,0.8419073759268274,0.8305295571398925,0.10299946871807264,hard_K30,0.01137781878693489,flip,0.01137781878693489,0.01137781878693489,0.01137781878693489,0.01137781878693489,0.01137781878693489,0.01137781878693489,0.9333333333333332,0.8499999999999999,0.9166666666666666,0.8499999999999999,0.7333333333333334,0.8499999999999999
tabular,4,23_mammography,0.04269670832599903,LOF,ECOD,0.9031121281464531,0.8604154198204541,0.030813041522423812,hard_K30,0.04269670832599903,flip,0.04269670832599903,0.04269670832599903,0.04269670832599903,0.04269670832599903,0.04269670832599903,0.04269670832599903,-0.5833333333333334,-0.6,-0.48333333333333334,-0.5333333333333333,-0.31666666666666665,-0.3
tabular,4,25_musk,0.0,LOF,CBLOF,1.0,1.0,0.016915561273274093,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.6963106238227914,0.6963106238227914,0.6789028582272216,0.7572378034072856,0.809461100193995,0.6876067410250065
tabular,4,26_optdigits,0.0015351742274819502,KNN,LOF,0.9985798816568048,0.9970447074293228,0.18596277120315585,smallest_K50,0.0,ok,0.0015351742274819502,0.0015351742274819502,0.0015351742274819502,0.0015351742274819502,0.17431295200525976,0.0,0.7857142857142858,0.9047619047619048,0.8571428571428572,0.6428571428571429,0.4523809523809524,0.4047619047619048
tabular,4,27_PageBlocks,0.0,LOF,LOF,0.9462159070383527,0.9462159070383527,0.10749961533572816,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.014075701928673245,0.014075701928673245,0.3,0.31666666666666665,0.19999999999999998,0.6166666666666666,-0.03333333333333333,0.8833333333333333
tabular,4,28_pendigits,0.006500945071309938,LOF,KNN,0.998906962979934,0.992406017908624,0.04199786589957866,hard_K30,0.006500945071309938,ok,0.006500945071309938,0.006500945071309938,0.006500945071309938,0.006500945071309938,0.006500945071309938,0.006500945071309938,0.9166666666666666,0.9,0.9166666666666666,0.9,0.9,0.9500000000000001
tabular,4,29_Pima,0.0,IForest,IForest,0.7328731343283582,0.7328731343283582,0.058461857379767834,smallest_K30,0.0,ok,0.03727611940298503,0.03727611940298503,0.08220149253731346,0.08220149253731346,0.0,0.0,0.03333333333333333,0.13333333333333333,0.16666666666666669,0.39999999999999997,0.39999999999999997,0.6
tabular,4,30_satellite,0.02854974102518304,LOF,CBLOF,0.8775356090373281,0.848985868012145,0.11562689145879224,hard_K30,0.02854974102518304,flip,0.02854974102518304,0.02854974102518304,0.02854974102518304,0.02854974102518304,0.02854974102518304,0.02854974102518304,0.8333333333333333,0.8166666666666667,0.8666666666666667,0.7999999999999999,0.7999999999999999,0.7999999999999999
tabular,4,31_satimage-2,0.003708388079128544,LOF,KNN,0.9992632341564645,0.9955548460773359,0.013246776990529785,smallest_K30,0.0,ok,0.003708388079128544,0.003708388079128544,0.003708388079128544,0.024890406080774086,0.0,0.0,0.6333333333333333,0.5,0.7166666666666667,0.43333333333333335,0.8833333333333333,0.9166666666666666
tabular,4,32_shuttle,0.0,LOF,LOF,0.999108589186906,0.999108589186906,0.010307450984900046,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0028404133807146126,0.0,0.2333333333333333,0.21666666666666667,0.6166666666666666,0.45,0.6333333333333333,0.6666666666666667
tabular,4,35_SpamBase,0.03163408955547131,PCA,IForest,0.835429874266397,0.8037957847109257,0.11120998419338535,random_K50,0.0,weighting_failure,0.1992221984194431,0.13465042480113565,0.03163408955547131,0.0,0.03163408955547131,0.03163408955547131,-0.38333333333333336,-0.38333333333333336,0.3666666666666667,0.5833333333333334,0.26666666666666666,0.13333333333333333
tabular,4,36_speech,0.0,LOF,LOF,0.49910684002261163,0.49910684002261163,0.0289177815463853,random_K30,0.0,ok,0.017388355002826428,0.017388355002826428,0.0,0.0,0.0,0.0,0.5166666666666667,0.5833333333333334,0.15,0.6166666666666666,0.06666666666666667,0.31666666666666665
tabular,4,37_Stamps,0.032258064516129004,LOF,KNN,0.9464099895941728,0.9141519250780438,0.021158515435310554,smallest_K30,0.0,weighting_failure,0.032258064516129004,0.032258064516129004,0.012486992715920908,0.012486992715920908,0.0,0.0,0.08333333333333334,0.08333333333333334,0.25,0.25,0.4666666666666666,0.4666666666666666
tabular,4,38_thyroid,0.014032550257129461,LOF,HBOS,0.9919866175783076,0.9779540673211782,0.027039179782868406,hard_K30,0.014032550257129461,flip,0.014032550257129461,0.014032550257129461,0.014032550257129461,0.014032550257129461,0.014032550257129461,0.014032550257129461,-0.31666666666666665,-0.11666666666666665,-0.08333333333333334,0.06666666666666667,0.43333333333333335,0.16666666666666669
tabular,4,39_vertebral,0.11111111111111116,CBLOF,LOF,0.5603174603174603,0.44920634920634916,0.14365079365079364,hard_K30,0.11111111111111116,flip,0.11111111111111116,0.11111111111111116,0.11111111111111116,0.11111111111111116,0.11825396825396822,0.11825396825396822,0.48333333333333334,0.48333333333333334,0.21666666666666667,0.21666666666666667,0.45,0.5499999999999999
tabular,4,40_vowels,0.007659574468085184,LOF,KNN,0.9678014184397163,0.9601418439716312,0.22211189913317575,smallest_K50,0.0,ok,0.007659574468085184,0.007659574468085184,0.007659574468085184,0.007659574468085184,0.007659574468085184,0.0,0.9666666666666667,0.8333333333333333,0.9833333333333333,0.9500000000000001,0.9166666666666666,0.9666666666666667
tabular,4,41_Waveform,0.0,KNN,KNN,0.7907025411061286,0.7907025411061286,0.08555680119581466,hard_K50,0.0,ok,0.10149476831091175,0.0,0.0,0.0,0.0,0.10149476831091175,,,,,,
tabular,4,42_WBC,0.0,CBLOF,CBLOF,1.0,1.0,0.005426356589147252,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0046511627906976605,0.0046511627906976605,-0.4199206274206273,-0.4199206274206273,-0.5294651389216606,-0.5294651389216606,-0.6755244875897048,-0.6755244875897048
tabular,4,43_WDBC,0.008333333333333304,IForest,CBLOF,0.9986111111111111,0.9902777777777778,0.01327160493827162,hard_K30,0.0,ok,0.0,0.0,0.008333333333333304,0.008333333333333304,0.05972222222222223,0.05972222222222223,0.7781908761707192,0.7781908761707192,-0.7694471584609358,-0.7257285699120191,-0.8481406178489861,-0.8481406178489861
tabular,4,44_Wilt,0.10581697145852587,KNN,LOF,0.8920819464628943,0.7862649750043684,0.37922921493780803,random_K50,0.0,weighting_failure,0.10581697145852587,0.10581697145852587,0.10581697145852587,0.0,0.10581697145852587,0.10581697145852587,0.5333333333333333,0.4666666666666666,0.8333333333333333,0.6,0.7166666666666667,0.65
tabular,4,47_yeast,0.03960874290544614,LOF,CBLOF,0.5210823974560238,0.48147365455057767,0.08053241020273982,hard_K30,0.03960874290544614,flip,0.03960874290544614,0.03960874290544614,0.03960874290544614,0.03960874290544614,0.07107635953789798,0.03960874290544614,0.6833333333333333,0.8333333333333333,0.31666666666666665,0.5333333333333333,0.11666666666666665,0.31666666666666665
tabular,4,6_cardio,0.03283781928041751,LOF,IForest,0.9577210931062895,0.924883273825872,0.039234156138423515,hard_K30,0.03283781928041751,flip,0.03283781928041751,0.03283781928041751,0.03283781928041751,0.03283781928041751,0.03283781928041751,0.04830403735237565,,,,,,
cv,0,CIFAR10_0,0.019315589353612106,LOF,KNN,0.7440608365019011,0.724745247148289,0.034843683988170726,smallest_K30,0.0,weighting_failure,0.019315589353612106,0.019315589353612106,0.019315589353612106,0.019315589353612106,0.0,0.02815589353612169,0.7166666666666667,0.75,0.5166666666666667,0.7833333333333333,0.6,-0.33333333333333337
cv,0,CIFAR10_1,0.0,LOF,LOF,0.7346996197718632,0.7346996197718632,0.16029277566539923,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.11508745247148289,0.3109011406844107,0.9333333333333332,0.9166666666666666,0.8666666666666667,0.9500000000000001,0.016666666666666666,-0.26666666666666666
cv,0,CIFAR10_2,0.0,LOF,LOF,0.6630342205323194,0.6630342205323194,0.053513307984790925,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.04147528517110266,0.04147528517110266,0.6166666666666666,0.6333333333333333,0.7666666666666667,0.5333333333333333,0.7833333333333333,0.5333333333333333
cv,0,CIFAR10_3,0.0,LOF,LOF,0.6561596958174906,0.6561596958174906,0.10268678707224344,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.05719771863117873,0.05719771863117873,,,,,,
cv,0,CIFAR10_4,0.019334600760456233,LOF,KNN,0.7877984790874525,0.7684638783269963,0.03206590621039285,hard_K30,0.019334600760456233,flip,0.019334600760456233,0.019334600760456233,0.019334600760456233,0.019334600760456233,0.039125475285171185,0.019334600760456233,0.5499999999999999,0.6666666666666667,0.7833333333333333,0.7,0.13333333333333333,0.9500000000000001
cv,0,CIFAR10_5,0.0,LOF,LOF,0.623425855513308,0.623425855513308,0.09069919729615539,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.6833333333333333,0.8666666666666667,0.7666666666666667,0.7666666666666667,0.38333333333333336,0.45
cv,0,CIFAR10_6,0.0,LOF,LOF,0.7604448669201521,0.7604448669201521,0.06912463033375582,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.05385931558935353,0.05385931558935353,0.6666666666666667,0.7166666666666667,0.6666666666666667,0.5666666666666667,0.33333333333333337,-0.19999999999999998
cv,0,CIFAR10_7,0.0,LOF,LOF,0.7320114068441065,0.7320114068441065,0.08674862695395025,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.06487832699619778,0.0,0.9333333333333332,0.9333333333333332,0.6,0.9333333333333332,0.11666666666666665,0.7333333333333334
cv,0,CIFAR10_8,0.0,LOF,LOF,0.7836425855513307,0.7836425855513307,0.059487114490916815,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.042505703422053065,0.041384030418250894,0.75,0.3666666666666667,0.48333333333333334,0.5,-0.08333333333333334,-0.09999999999999999
cv,0,CIFAR10_9,0.0,LOF,LOF,0.7761558935361217,0.7761558935361217,0.09369708491761719,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.06936882129277566,0.06693536121673005,0.65,0.75,0.7833333333333333,0.7166666666666667,0.21666666666666667,-0.2333333333333333
cv,0,FashionMNIST_0,0.016521164021163992,LOF,KNN,0.9119523809523811,0.8954312169312171,0.07139535567313349,smallest_K30,0.0,weighting_failure,0.016521164021163992,0.016521164021163992,0.016521164021163992,0.016521164021163992,0.0,0.0,0.6833333333333333,0.5333333333333333,0.6333333333333333,0.8166666666666667,0.5166666666666667,0.5166666666666667
cv,0,FashionMNIST_1,0.006743386243386107,LOF,KNN,0.9907830687830688,0.9840396825396827,0.037440329218106916,hard_K30,0.006743386243386107,ok,0.006743386243386107,0.006743386243386107,0.006743386243386107,0.006743386243386107,0.09542857142857131,0.006743386243386107,0.6666666666666667,0.9166666666666666,0.65,0.9166666666666666,-0.8499999999999999,0.75
cv,0,FashionMNIST_2,0.023166666666666447,LOF,KNN,0.895648148148148,0.8724814814814815,0.09926455026455017,smallest_K30,0.0,weighting_failure,0.023166666666666447,0.023166666666666447,0.023166666666666447,0.023166666666666447,0.0,0.023928571428571188,0.6166666666666666,0.6666666666666667,0.5833333333333334,0.8833333333333333,0.9333333333333332,0.5833333333333334
cv,0,FashionMNIST_3,0.0,LOF,LOF,0.9249920634920636,0.9249920634920636,0.05738154027042919,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.011433862433862574,0.03494179894179905,0.7666666666666667,0.7333333333333334,0.7999999999999999,0.7999999999999999,0.7,-0.19999999999999998
cv,0,FashionMNIST_4,0.0,LOF,LOF,0.8763227513227512,0.8763227513227512,0.09174661963550845,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.006470899470899294,0.04019576719576701,0.6666666666666667,0.9,0.9166666666666666,0.9166666666666666,0.6666666666666667,0.21666666666666667
cv,0,FashionMNIST_5,0.029915343915344006,LOF,CBLOF,0.966309523809524,0.93639417989418,0.026328924162257517,smallest_K50,0.0,weighting_failure,0.029915343915344006,0.029915343915344006,0.029915343915344006,0.029915343915344006,0.029190476190476322,0.0,0.7,0.7,0.5166666666666667,0.6833333333333333,0.15,0.5499999999999999
cv,0,FashionMNIST_6,0.006417989417989434,LOF,KNN,0.8248597883597883,0.8184417989417989,0.1117372134038801,hard_K30,0.006417989417989434,ok,0.006417989417989434,0.006417989417989434,0.006417989417989434,0.006417989417989434,0.006417989417989434,0.045589947089947236,0.8833333333333333,0.8833333333333333,0.9166666666666666,0.8833333333333333,0.6833333333333333,0.7833333333333333
cv,0,FashionMNIST_7,0.0,LOF,LOF,0.9709444444444445,0.9709444444444445,0.013913286302175254,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.027542328042328035,0.01641005291005282,0.8499999999999999,0.9166666666666666,0.6666666666666667,0.5499999999999999,-0.5666666666666667,-0.38333333333333336
cv,0,FashionMNIST_8,0.0,LOF,LOF,0.8994576719576719,0.8994576719576719,0.1372539682539683,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.023095238095238058,0.1469814814814815,0.9333333333333332,0.7833333333333333,0.9500000000000001,0.9500000000000001,-0.11666666666666665,-0.5666666666666667
cv,0,FashionMNIST_9,0.0,LOF,LOF,0.976915343915344,0.976915343915344,0.021088771310993626,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.007425925925925947,0.8499999999999999,0.6833333333333333,0.8166666666666667,0.6666666666666667,0.8666666666666667,0.8166666666666667
cv,1,CIFAR10_0,0.01168821292775657,LOF,KNN,0.7389201520912547,0.7272319391634982,0.03840895648500198,smallest_K30,0.0,weighting_failure,0.01168821292775657,0.01168821292775657,0.01168821292775657,0.01168821292775657,0.0,0.01168821292775657,0.5166666666666667,0.5666666666666667,0.8333333333333333,0.7,0.8333333333333333,0.7333333333333334
cv,1,CIFAR10_1,0.0,LOF,LOF,0.7608022813688214,0.7608022813688214,0.16509209970426708,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.1754942965779469,0.30665399239543745,0.8833333333333333,0.8166666666666667,0.8333333333333333,0.8666666666666667,-0.26666666666666666,-0.41666666666666663
cv,1,CIFAR10_2,0.0,LOF,LOF,0.6594752851711027,0.6594752851711027,0.0577401774397972,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.04798859315589343,0.046159695817490465,0.6833333333333333,0.6833333333333333,0.6666666666666667,0.8499999999999999,0.8333333333333333,0.11666666666666665
cv,1,CIFAR10_3,0.0,LOF,LOF,0.6598365019011406,0.6598365019011406,0.08482002534854227,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.08225475285171091,0.06145627376425844,0.9,0.7333333333333334,0.7666666666666667,0.3666666666666667,-0.6833333333333333,0.33333333333333337
cv,1,CIFAR10_4,0.012140684410646418,LOF,KNN,0.7921254752851711,0.7799847908745247,0.03134347275031679,smallest_K50,0.0,weighting_failure,0.012140684410646418,0.012140684410646418,0.012140684410646418,0.012140684410646418,0.02344106463878326,0.0,0.7333333333333334,0.43333333333333335,0.7999999999999999,0.7333333333333334,0.8833333333333333,0.6333333333333333
cv,1,CIFAR10_5,0.0,LOF,LOF,0.6176007604562737,0.6176007604562737,0.08750697084917614,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.03293916349809878,0.20708365019011388,0.8833333333333333,0.9333333333333332,0.7166666666666667,0.8333333333333333,0.31666666666666665,-0.7999999999999999
cv,1,CIFAR10_6,0.0,LOF,LOF,0.7568669201520912,0.7568669201520912,0.05818546683565695,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.003946768060836492,0.05110646387832707,0.9,0.9166666666666666,0.8499999999999999,0.8666666666666667,0.2333333333333333,-0.43333333333333335
cv,1,CIFAR10_7,0.0,LOF,LOF,0.7188859315589353,0.7188859315589353,0.09292062737642581,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.05522813688212924,,,,,,
cv,1,CIFAR10_8,0.0,LOF,LOF,0.7714980988593155,0.7714980988593155,0.06735868187579208,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.11960456273764253,0.04742965779467678,0.7999999999999999,0.8166666666666667,0.8333333333333333,0.6,-0.48333333333333334,-0.39999999999999997
cv,1,CIFAR10_9,0.0,LOF,LOF,0.768277566539924,0.768277566539924,0.08477904520490076,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8166666666666667,0.8166666666666667,0.8499999999999999,0.9666666666666667,0.8333333333333333
cv,1,FashionMNIST_0,0.017965608465608685,LOF,KNN,0.9203068783068784,0.9023412698412697,0.06843356848912407,hard_K30,0.017965608465608685,flip,0.017965608465608685,0.017965608465608685,0.017965608465608685,0.017965608465608685,0.026727513227513322,0.041320105820105923,0.7666666666666667,0.65,0.8333333333333333,0.8166666666666667,0.7999999999999999,0.21666666666666667
cv,1,FashionMNIST_1,0.004153439153439131,LOF,KNN,0.9924153439153439,0.9882619047619048,0.03670223398001182,smallest_K30,0.0,ok,0.004153439153439131,0.004153439153439131,0.004153439153439131,0.004153439153439131,0.0,0.018611111111111134,0.7,0.9166666666666666,0.65,0.8666666666666667,0.8666666666666667,0.5166666666666667
cv,1,FashionMNIST_2,0.02552645502645501,LOF,KNN,0.8959999999999999,0.8704735449735449,0.10788389182833624,smallest_K50,0.0,weighting_failure,0.02552645502645501,0.02552645502645501,0.02552645502645501,0.02552645502645501,0.02552645502645501,0.0,0.7,0.6666666666666667,0.8333333333333333,0.6333333333333333,0.7,0.8333333333333333
cv,1,FashionMNIST_3,0.0,LOF,LOF,0.9302830687830688,0.9302830687830688,0.06558406819517937,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.012433862433862464,0.04219576719576712,0.7999999999999999,0.6,0.8499999999999999,0.7,0.21666666666666667,0.8166666666666667
cv,1,FashionMNIST_4,0.0,LOF,LOF,0.8789365079365079,0.8789365079365079,0.07886860670194007,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.03090476190476188,0.0445820105820105,0.9166666666666666,0.5833333333333334,0.8833333333333333,0.9166666666666666,0.33333333333333337,-0.08333333333333334
cv,1,FashionMNIST_5,0.030380952380952286,LOF,CBLOF,0.9627089947089946,0.9323280423280423,0.02988918283362718,smallest_K50,0.007992063492063384,weighting_failure,0.030380952380952286,0.030380952380952286,0.030380952380952286,0.030380952380952286,0.018121693121693094,0.007992063492063384,0.7833333333333333,0.5833333333333334,0.6333333333333333,0.75,0.18333333333333335,0.6
cv,1,FashionMNIST_6,0.0,LOF,LOF,0.8073174603174603,0.8073174603174603,0.12663051146384496,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.001526455026454987,0.001526455026454987,0.8666666666666667,0.7833333333333333,0.9,0.9500000000000001,0.8333333333333333,0.6666666666666667
cv,1,FashionMNIST_7,0.0,LOF,LOF,0.9734074074074074,0.9734074074074074,0.01630864197530857,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.016256613756613802,0.016256613756613802,0.8833333333333333,0.8833333333333333,0.7166666666666667,0.6333333333333333,0.03333333333333333,-0.5166666666666667
cv,1,FashionMNIST_8,0.0,LOF,LOF,0.9110476190476191,0.9110476190476191,0.14378218694885359,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.02173015873015871,0.8666666666666667,0.9,0.8666666666666667,0.9,0.8499999999999999,0.0
cv,1,FashionMNIST_9,0.0,LOF,LOF,0.9786031746031746,0.9786031746031746,0.023141975308642038,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.9500000000000001,0.6833333333333333,0.8166666666666667,0.8833333333333333,0.7999999999999999,0.049999999999999996
cv,2,CIFAR10_0,0.0033384030418250887,LOF,KNN,0.7415665399239544,0.7382281368821293,0.030879594423320555,smallest_K30,0.0,ok,0.0033384030418250887,0.0033384030418250887,0.0033384030418250887,0.0033384030418250887,0.0,0.0,0.7333333333333334,0.5,0.7833333333333333,0.7166666666666667,0.5833333333333334,0.5833333333333334
cv,2,CIFAR10_1,0.0,LOF,LOF,0.7402737642585552,0.7402737642585552,0.16361258977608784,hard_K30,0.0,ok,0.0,0.0,0.10454752851711013,0.0,0.29989353612167297,0.29989353612167297,0.8333333333333333,0.6166666666666666,0.8333333333333333,0.8166666666666667,-0.39999999999999997,-0.3
cv,2,CIFAR10_2,0.0,LOF,LOF,0.679403041825095,0.679403041825095,0.06445532319391634,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.0,,,,,,,
cv,2,CIFAR10_3,0.0,LOF,LOF,0.664019011406844,0.664019011406844,0.08522053231939164,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.06108365019011386,0.06108365019011386,0.7999999999999999,0.8666666666666667,0.9,0.4666666666666666,0.21666666666666667,0.5666666666666667
cv,2,CIFAR10_4,0.010410646387832734,LOF,KNN,0.7873764258555134,0.7769657794676806,0.026037600337980638,smallest_K30,0.0,weighting_failure,0.010410646387832734,0.010410646387832734,0.010410646387832734,0.010410646387832734,0.0,0.04168060836501908,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.7666666666666667,0.8833333333333333,0.0
cv,2,CIFAR10_5,0.0,LOF,LOF,0.6158403041825096,0.6158403041825096,0.08637727080692859,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.03184790874524723,0.0,0.8166666666666667,0.9166666666666666,0.8166666666666667,0.8499999999999999,0.2333333333333333,0.7666666666666667
cv,2,CIFAR10_6,0.0,LOF,LOF,0.7703269961977187,0.7703269961977187,0.06108829742289823,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.008901140684410724,0.008901140684410724,0.7999999999999999,0.8166666666666667,0.5666666666666667,0.7,0.5833333333333334,-0.5166666666666667
cv,2,CIFAR10_7,0.0,LOF,LOF,0.7271901140684411,0.7271901140684411,0.08355597803126324,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.057615969581749193,0.057615969581749193,0.39999999999999997,0.8833333333333333,0.8666666666666667,0.8333333333333333,0.3666666666666667,-0.48333333333333334
cv,2,CIFAR10_8,0.0,LOF,LOF,0.7767376425855513,0.7767376425855513,0.07545796366708912,hard_K30,0.0,ok,0.0,0.0,0.0,0.0,0.04820532319391646,0.04820532319391646,0.5833333333333334,0.7333333333333334,0.8666666666666667,0.7666666666666667,0.5499999999999999,0.19999999999999998
cv,2,CIFAR10_9,0.0,LOF,LOF,0.7753802281368821,0.7753802281368821,0.09747486269539485,hard_K30,0.0,ok,0.0,0.0,0.07680988593155891,0.0,0.06846768060836506,0.06846768060836506,0.7999999999999999,0.75,0.75,0.7999999999999999,0.06666666666666667,0.03333333333333333
