modality,seed,dataset,r1_ens_smallest_rand,r3_ens_smallest_rand,r1_uniform_bank,r3_uniform_bank,r1_discriminative,r3_discriminative,r1_stability,r3_stability,r1_disc_x_stab,r3_disc_x_stab,r1_margin,r3_margin,r1_softmax_var_T0.001,r3_softmax_var_T0.001,r1_softmax_var_T0.0003,r3_softmax_var_T0.0003,r1_agreement,r3_agreement,r1_disc_agree,r3_disc_agree,r1_best_regime_var,r3_best_regime_var,r1_best_regime_agr,r3_best_regime_agr,r1_zscore_disc,r3_zscore_disc,r1_zscore_uniform,r3_zscore_uniform,r1_top1_vote,r3_top1_vote,r1_ORACLE_best_regime,r3_ORACLE_best_regime
tabular,2,23_mammography,0.05680513994015146,0.027766238338320814,0.05680513994015146,0.03391304347826096,0.05680513994015146,0.03391304347826096,0.05680513994015146,0.03391304347826096,0.05680513994015146,0.03391304347826096,0.05680513994015146,0.03391304347826096,0.05680513994015146,0.03391304347826096,0.05680513994015146,0.03391304347826096,0.05680513994015146,0.03391304347826096,0.05680513994015146,0.03391304347826096,0.05680513994015146,0.03391304347826096,0.05680513994015146,0.03391304347826096,0.05680513994015146,0.03391304347826096,0.05680513994015146,0.03391304347826096,0.05680513994015146,0.03391304347826096,0.05680513994015146,0.05680513994015146
tabular,2,25_musk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,2,26_optdigits,0.002389875082182691,0.0,0.002389875082182691,0.0,0.002389875082182691,0.0,0.002389875082182691,0.0,0.002389875082182691,0.0,0.002389875082182691,0.0,0.002389875082182691,0.0,0.002389875082182691,0.0,0.002389875082182691,0.0,0.002389875082182691,0.0,0.002389875082182691,0.0,0.002389875082182691,0.0,0.002389875082182691,0.0,0.002389875082182691,0.0,0.002389875082182691,0.0,0.0,0.0
tabular,2,27_PageBlocks,0.0035001103819215507,0.0,0.0035001103819215507,0.0035001103819215507,0.0035001103819215507,0.0,0.0035001103819215507,0.0035001103819215507,0.0035001103819215507,0.0,0.0035001103819215507,0.0035001103819215507,0.007943484456218508,0.0,0.007943484456218508,0.0,0.0035001103819215507,0.0035001103819215507,0.0035001103819215507,0.0035001103819215507,0.007943484456218508,0.0,0.0035001103819215507,0.0035001103819215507,0.0035001103819215507,0.0035001103819215507,0.0035001103819215507,0.0035001103819215507,0.0035001103819215507,0.0,0.0,0.0
tabular,2,28_pendigits,0.005565419936231608,0.0,0.005565419936231608,0.0,0.005565419936231608,0.0,0.005565419936231608,0.0,0.005565419936231608,0.0,0.005565419936231608,0.0,0.005565419936231608,0.0,0.005565419936231608,0.0,0.005565419936231608,0.0,0.005565419936231608,0.0,0.005565419936231608,0.0,0.005565419936231608,0.0,0.005565419936231608,0.0,0.005565419936231608,0.0,0.005565419936231608,0.0,0.005565419936231608,0.005565419936231608
tabular,2,29_Pima,0.04313432835820907,0.00033582089552242067,0.04313432835820907,0.00033582089552242067,0.04313432835820907,0.00033582089552242067,0.04313432835820907,0.00033582089552242067,0.04313432835820907,0.00033582089552242067,0.04313432835820907,0.00033582089552242067,0.04313432835820907,0.00033582089552242067,0.04313432835820907,0.00033582089552242067,0.04313432835820907,0.00033582089552242067,0.04313432835820907,0.00033582089552242067,0.04313432835820907,0.00033582089552242067,0.04313432835820907,0.0,0.04313432835820907,0.00033582089552242067,0.04313432835820907,0.00033582089552242067,0.04313432835820907,0.00033582089552242067,0.00033582089552242067,0.00033582089552242067
tabular,2,30_satellite,0.037204188247901504,0.0,0.037204188247901504,0.0,0.037204188247901504,0.0,0.037204188247901504,0.0,0.037204188247901504,0.0,0.037204188247901504,0.0,0.037204188247901504,0.0,0.037204188247901504,0.0,0.037204188247901504,0.0,0.037204188247901504,0.0,0.037204188247901504,0.0,0.037204188247901504,0.0,0.037204188247901504,0.0,0.037204188247901504,0.0,0.037204188247901504,0.0,0.037204188247901504,0.037204188247901504
tabular,2,31_satimage-2,0.004481992214840913,0.0,0.004481992214840913,0.0,0.004481992214840913,0.0,0.004481992214840913,0.0,0.004481992214840913,0.0,0.004481992214840913,0.0,0.0,0.0,0.0,0.0,0.004481992214840913,0.0,0.004481992214840913,0.0,0.0,0.0,0.004481992214840913,0.0,0.004481992214840913,0.0,0.004481992214840913,0.0,0.004481992214840913,0.0,0.0,0.0
tabular,2,32_shuttle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,2,35_SpamBase,0.04484541664410635,0.0,0.04484541664410635,0.0,0.04484541664410635,0.0,0.04484541664410635,0.0,0.04484541664410635,0.0,0.04484541664410635,0.0,0.04484541664410635,0.0,0.04484541664410635,0.0,0.04484541664410635,0.0,0.04484541664410635,0.0,0.04484541664410635,0.0,0.04484541664410635,0.04484541664410635,0.04484541664410635,0.0,0.04484541664410635,0.0,0.04484541664410635,0.0,0.04484541664410635,0.04484541664410635
tabular,2,36_speech,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676,0.032786885245901676
tabular,2,37_Stamps,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706,0.00572320499479706
tabular,2,38_thyroid,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862,0.011782667134174862
tabular,2,39_vertebral,0.09761904761904772,0.09761904761904772,0.09761904761904772,0.09523809523809523,0.09761904761904772,0.09523809523809523,0.09761904761904772,0.09523809523809523,0.09761904761904772,0.09523809523809523,0.09761904761904772,0.09523809523809523,0.09761904761904772,0.0,0.0,0.0,0.09761904761904772,0.09523809523809523,0.09761904761904772,0.09523809523809523,0.0,0.0,0.09761904761904772,0.09761904761904772,0.09761904761904772,0.09523809523809523,0.09761904761904772,0.09523809523809523,0.09761904761904772,0.0,0.0,0.0
tabular,2,40_vowels,0.0,0.0,0.0,0.0,0.00773049645390067,0.0,0.0,0.0,0.00773049645390067,0.0,0.0,0.0,0.00773049645390067,0.0,0.00773049645390067,0.0,0.0,0.0,0.00773049645390067,0.0,0.00773049645390067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,2,41_Waveform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,2,42_WBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,2,43_WDBC,0.04444444444444451,0.0,0.0,0.0,0.04444444444444451,0.0,0.0,0.0,0.04444444444444451,0.0,0.0,0.0,0.04444444444444451,0.0,0.04444444444444451,0.0,0.0,0.0,0.04444444444444451,0.0,0.04444444444444451,0.0,0.0,0.0,0.04444444444444451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,2,44_Wilt,0.11905421473655486,0.0,0.11905421473655486,0.0,0.0,0.0,0.11905421473655486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11905421473655486,0.0,0.0,0.0,0.0,0.0,0.11905421473655486,0.0,0.0,0.0,0.11905421473655486,0.0,0.11905421473655486,0.0,0.0,0.0
tabular,2,47_yeast,0.02780461296944814,0.0,0.02780461296944814,0.0,0.02780461296944814,0.0,0.02780461296944814,0.0,0.02780461296944814,0.0,0.02780461296944814,0.0,0.02780461296944814,0.0,0.02780461296944814,0.0,0.02780461296944814,0.0,0.02780461296944814,0.0,0.02780461296944814,0.0,0.02780461296944814,0.0,0.02780461296944814,0.0,0.02780461296944814,0.0,0.02780461296944814,0.0,0.02780461296944814,0.02780461296944814
tabular,2,6_cardio,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963,0.024649821477615963
tabular,3,14_glass,0.016260162601626105,0.0,0.016260162601626105,0.016260162601626105,0.016260162601626105,0.016260162601626105,0.016260162601626105,0.0,0.016260162601626105,0.0,0.17344173441734434,0.016260162601626105,0.17344173441734434,0.016260162601626105,0.17344173441734434,0.016260162601626105,0.016260162601626105,0.016260162601626105,0.016260162601626105,0.016260162601626105,0.17344173441734434,0.016260162601626105,0.016260162601626105,0.016260162601626105,0.016260162601626105,0.016260162601626105,0.016260162601626105,0.0,0.016260162601626105,0.0,0.0,0.0
tabular,3,18_Ionosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559082892416225,0.0,0.0559082892416225,0.0,0.0,0.0,0.0,0.0,0.0559082892416225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,3,19_landsat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,3,20_letter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,3,22_magic.gamma,0.01304655665308374,0.0,0.01304655665308374,0.0,0.01304655665308374,0.0,0.01304655665308374,0.0,0.01304655665308374,0.0,0.01304655665308374,0.0,0.01304655665308374,0.0,0.01304655665308374,0.0,0.01304655665308374,0.0,0.01304655665308374,0.0,0.01304655665308374,0.0,0.01304655665308374,0.0,0.01304655665308374,0.0,0.01304655665308374,0.0,0.01304655665308374,0.0,0.01304655665308374,0.01304655665308374
tabular,3,23_mammography,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.0386710086252422,0.07126386199612755,0.07126386199612755
tabular,3,25_musk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,3,26_optdigits,0.00029914529914520926,0.0,0.00029914529914520926,0.0,0.00029914529914520926,0.0,0.00029914529914520926,0.0,0.00029914529914520926,0.0,0.00029914529914520926,0.0,0.00029914529914520926,0.0,0.00029914529914520926,0.0,0.00029914529914520926,0.0,0.00029914529914520926,0.0,0.00029914529914520926,0.0,0.00029914529914520926,0.0,0.00029914529914520926,0.0,0.00029914529914520926,0.0,0.00029914529914520926,0.0,0.00029914529914520926,0.00029914529914520926
tabular,3,27_PageBlocks,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.0,0.007016276316053394,0.0,0.006558693078049793,0.006558693078049793,0.007016276316053394,0.0,0.007016276316053394,0.0,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.007016276316053394,0.0,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.006558693078049793,0.006558693078049793
tabular,3,28_pendigits,0.005412681138667774,0.0,0.005412681138667774,0.0,0.005412681138667774,0.0,0.005412681138667774,0.0,0.005412681138667774,0.0,0.005412681138667774,0.0,0.005412681138667774,0.0,0.005412681138667774,0.0,0.005412681138667774,0.0,0.005412681138667774,0.0,0.005412681138667774,0.0,0.005412681138667774,0.0,0.005412681138667774,0.0,0.005412681138667774,0.0,0.005412681138667774,0.0,0.005412681138667774,0.005412681138667774
tabular,3,29_Pima,0.0799626865671641,0.0,0.0799626865671641,0.0,0.0799626865671641,0.0,0.04496268656716418,0.0,0.0799626865671641,0.0,0.0799626865671641,0.0,0.0799626865671641,0.0,0.0799626865671641,0.04496268656716418,0.0799626865671641,0.0,0.0799626865671641,0.04496268656716418,0.0799626865671641,0.04496268656716418,0.0799626865671641,0.0,0.0799626865671641,0.0,0.0799626865671641,0.0,0.0799626865671641,0.0,0.0,0.0
tabular,3,30_satellite,0.02171872209323089,0.0,0.02171872209323089,0.0,0.02171872209323089,0.0,0.02171872209323089,0.0,0.02171872209323089,0.0,0.02171872209323089,0.0,0.02171872209323089,0.0,0.02171872209323089,0.0,0.02171872209323089,0.0,0.02171872209323089,0.0,0.02171872209323089,0.0,0.02171872209323089,0.0,0.02171872209323089,0.0,0.02171872209323089,0.0,0.02171872209323089,0.0,0.0,0.0
tabular,3,31_satimage-2,0.004064491570170747,0.0,0.004064491570170747,0.0,0.004064491570170747,0.0,0.004064491570170747,0.0,0.004064491570170747,0.0,0.004064491570170747,0.0009332367351448934,0.0,0.0,0.0,0.0,0.004064491570170747,0.0,0.004064491570170747,0.0,0.0,0.0,0.004064491570170747,0.0,0.004064491570170747,0.0,0.004064491570170747,0.0,0.004064491570170747,0.0,0.0,0.0
tabular,3,32_shuttle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,3,35_SpamBase,0.044375180973052264,0.0,0.0,0.0,0.044375180973052264,0.0,0.0,0.0,0.044375180973052264,0.0,0.044375180973052264,0.0,0.044375180973052264,0.0,0.044375180973052264,0.0,0.044375180973052264,0.0,0.044375180973052264,0.0,0.044375180973052264,0.0,0.044375180973052264,0.0,0.044375180973052264,0.0,0.044375180973052264,0.0,0.044375180973052264,0.0,0.0,0.0
tabular,3,36_speech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,3,37_Stamps,0.02809573361082196,0.007804370447450415,0.007804370447450415,0.007804370447450415,0.02809573361082196,0.007804370447450415,0.007804370447450415,0.007804370447450415,0.02809573361082196,0.007804370447450415,0.02809573361082196,0.007804370447450415,0.02809573361082196,0.007804370447450415,0.02809573361082196,0.007804370447450415,0.02809573361082196,0.007804370447450415,0.02809573361082196,0.007804370447450415,0.02809573361082196,0.007804370447450415,0.02809573361082196,0.007804370447450415,0.02809573361082196,0.007804370447450415,0.02809573361082196,0.007804370447450415,0.02809573361082196,0.007804370447450415,0.007804370447450415,0.007804370447450415
tabular,3,38_thyroid,0.02178295932678831,0.0021476157082748193,0.02178295932678831,0.0021476157082748193,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.0021476157082748193,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.0021476157082748193,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.0021476157082748193,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.02178295932678831,0.0021476157082748193,0.02178295932678831,0.02178295932678831
tabular,3,39_vertebral,0.06825396825396823,0.042063492063492025,0.06825396825396823,0.042063492063492025,0.06825396825396823,0.042063492063492025,0.06825396825396823,0.042063492063492025,0.06825396825396823,0.042063492063492025,0.06825396825396823,0.042063492063492025,0.11071428571428565,0.042063492063492025,0.11071428571428565,0.042063492063492025,0.06825396825396823,0.042063492063492025,0.06825396825396823,0.042063492063492025,0.11071428571428565,0.042063492063492025,0.11071428571428565,0.042063492063492025,0.06825396825396823,0.042063492063492025,0.06825396825396823,0.042063492063492025,0.06825396825396823,0.06825396825396823,0.06825396825396823,0.06825396825396823
tabular,3,40_vowels,0.0,0.0,0.002695035460992923,0.0,0.002695035460992923,0.0,0.0,0.0,0.0,0.0,0.002695035460992923,0.0,0.0,0.0,0.0,0.0,0.002695035460992923,0.0,0.002695035460992923,0.0,0.0,0.0,0.002695035460992923,0.0,0.002695035460992923,0.0,0.002695035460992923,0.0,0.002695035460992923,0.0,0.0,0.0
tabular,3,41_Waveform,0.11165919282511216,0.060538116591928204,0.02479820627802698,0.023901345291479803,0.02479820627802698,0.02479820627802698,0.02479820627802698,0.023901345291479803,0.02479820627802698,0.02479820627802698,0.02479820627802698,0.023901345291479803,0.02479820627802698,0.02479820627802698,0.02479820627802698,0.023901345291479803,0.02479820627802698,0.0,0.02479820627802698,0.0,0.02479820627802698,0.0,0.02479820627802698,0.023901345291479803,0.02479820627802698,0.02479820627802698,0.02479820627802698,0.023901345291479803,0.02479820627802698,0.02479820627802698,0.02479820627802698,0.02479820627802698
tabular,3,42_WBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,3,43_WDBC,0.009722222222222188,0.002777777777777768,0.009722222222222188,0.002777777777777768,0.009722222222222188,0.002777777777777768,0.009722222222222188,0.002777777777777768,0.009722222222222188,0.002777777777777768,0.009722222222222188,0.002777777777777768,0.009722222222222188,0.002777777777777768,0.009722222222222188,0.002777777777777768,0.009722222222222188,0.002777777777777768,0.009722222222222188,0.002777777777777768,0.009722222222222188,0.002777777777777768,0.04583333333333328,0.002777777777777768,0.009722222222222188,0.002777777777777768,0.009722222222222188,0.002777777777777768,0.009722222222222188,0.0,0.0,0.0
tabular,3,44_Wilt,0.10428697456966163,0.0,0.10428697456966163,0.0,0.10428697456966163,0.0,0.10428697456966163,0.0,0.10428697456966163,0.0,0.10428697456966163,0.0,0.0,0.0,0.0,0.0,0.10428697456966163,0.0,0.10428697456966163,0.0,0.0,0.0,0.0,0.0,0.10428697456966163,0.0,0.10428697456966163,0.0,0.10428697456966163,0.0,0.0,0.0
tabular,3,47_yeast,0.03356076158273957,0.0,0.03356076158273957,0.0,0.03356076158273957,0.0,0.03356076158273957,0.0,0.03356076158273957,0.0,0.03356076158273957,0.0,0.03356076158273957,0.0,0.03356076158273957,0.0,0.03356076158273957,0.0,0.03356076158273957,0.0,0.03356076158273957,0.0,0.03356076158273957,0.0,0.03356076158273957,0.0,0.03356076158273957,0.0,0.03356076158273957,0.0,0.03356076158273957,0.03356076158273957
tabular,3,6_cardio,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055,0.014968415270530055
tabular,4,14_glass,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.0,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.14092140921409213,0.03252032520325199,0.14092140921409213,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.14092140921409213,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.0,0.03252032520325199,0.03252032520325199,0.03252032520325199,0.03252032520325199
tabular,4,18_Ionosphere,0.014462081128747695,0.002821869488536133,0.014462081128747695,0.002821869488536133,0.014462081128747695,0.002821869488536133,0.014462081128747695,0.002821869488536133,0.014462081128747695,0.002821869488536133,0.0,0.0,0.014462081128747695,0.0,0.014462081128747695,0.0,0.014462081128747695,0.0,0.014462081128747695,0.0,0.0,0.0,0.014462081128747695,0.0,0.014462081128747695,0.002821869488536133,0.014462081128747695,0.002821869488536133,0.014462081128747695,0.0,0.0,0.0
tabular,4,19_landsat,0.00794419956605219,0.0,0.00794419956605219,0.0,0.00794419956605219,0.0,0.00794419956605219,0.0,0.00794419956605219,0.0,0.00794419956605219,0.0,0.00794419956605219,0.0,0.00794419956605219,0.0,0.00794419956605219,0.0,0.00794419956605219,0.0,0.00794419956605219,0.0,0.00794419956605219,0.0,0.00794419956605219,0.0,0.00794419956605219,0.0,0.00794419956605219,0.0,0.00794419956605219,0.00794419956605219
tabular,4,20_letter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,4,22_magic.gamma,0.01137781878693489,0.0,0.01137781878693489,0.0,0.01137781878693489,0.0,0.01137781878693489,0.0,0.01137781878693489,0.0,0.01137781878693489,0.0,0.01137781878693489,0.0,0.01137781878693489,0.0,0.01137781878693489,0.0,0.01137781878693489,0.0,0.01137781878693489,0.0,0.01137781878693489,0.0,0.01137781878693489,0.0,0.01137781878693489,0.0,0.01137781878693489,0.0,0.01137781878693489,0.01137781878693489
tabular,4,23_mammography,0.04269670832599903,0.03292730153142054,0.04269670832599903,0.03292730153142054,0.04269670832599903,0.03292730153142054,0.04269670832599903,0.03292730153142054,0.04269670832599903,0.03292730153142054,0.04269670832599903,0.03292730153142054,0.04269670832599903,0.026785777151909773,0.04269670832599903,0.026785777151909773,0.04269670832599903,0.03292730153142054,0.04269670832599903,0.03292730153142054,0.04269670832599903,0.026785777151909773,0.04269670832599903,0.03292730153142054,0.04269670832599903,0.03292730153142054,0.04269670832599903,0.03292730153142054,0.04269670832599903,0.03292730153142054,0.04269670832599903,0.04269670832599903
tabular,4,25_musk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,4,26_optdigits,0.0015351742274819502,0.0,0.0015351742274819502,0.0,0.0015351742274819502,0.0,0.0015351742274819502,0.0,0.0015351742274819502,0.0,0.0015351742274819502,0.0,0.0015351742274819502,0.0,0.0015351742274819502,0.0,0.0015351742274819502,0.0,0.0015351742274819502,0.0,0.0015351742274819502,0.0,0.0015351742274819502,0.0,0.0015351742274819502,0.0,0.0015351742274819502,0.0,0.0015351742274819502,0.0,0.0,0.0
tabular,4,27_PageBlocks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014075701928673245,0.014075701928673245,0.014075701928673245,0.014075701928673245,0.0,0.0,0.0,0.0,0.014075701928673245,0.014075701928673245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,4,28_pendigits,0.006500945071309938,0.0,0.006500945071309938,0.0,0.006500945071309938,0.0,0.006500945071309938,0.0,0.006500945071309938,0.0,0.006500945071309938,0.0,0.006500945071309938,0.0,0.006500945071309938,0.0,0.006500945071309938,0.0,0.006500945071309938,0.0,0.006500945071309938,0.0,0.006500945071309938,0.0,0.006500945071309938,0.0,0.006500945071309938,0.0,0.006500945071309938,0.0,0.006500945071309938,0.006500945071309938
tabular,4,29_Pima,0.023805970149253675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08220149253731346,0.0,0.0,0.0,0.0,0.0,0.08220149253731346,0.0,0.08220149253731346,0.03727611940298503,0.08220149253731346,0.023805970149253675,0.08220149253731346,0.0,0.03727611940298503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabular,4,30_satellite,0.02854974102518304,0.0,0.02854974102518304,0.0,0.02854974102518304,0.0,0.02854974102518304,0.0,0.02854974102518304,0.0,0.02854974102518304,0.0,0.02854974102518304,0.0,0.02854974102518304,0.0,0.02854974102518304,0.0,0.02854974102518304,0.0,0.02854974102518304,0.0,0.02854974102518304,0.0,0.02854974102518304,0.0,0.02854974102518304,0.0,0.02854974102518304,0.0,0.02854974102518304,0.02854974102518304
tabular,4,31_satimage-2,0.003708388079128544,0.0,0.003708388079128544,0.0,0.003708388079128544,0.0,0.003708388079128544,0.0,0.003708388079128544,0.0,0.003708388079128544,0.0,0.0,0.0,0.0,0.0,0.003708388079128544,0.0,0.003708388079128544,0.0,0.0,0.0,0.003708388079128544,0.0,0.003708388079128544,0.0,0.003708388079128544,0.0,0.003708388079128544,0.0,0.0,0.0
tabular,4,32_shuttle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
